wlbName,wlbCoreNumber,wlbCoreIntervalTop,wlbCoreIntervalBottom,wlbCoreIntervalUom,wlbTotalCoreLength,wlbNumberOfCores,wlbCoreSampleAvailable,wlbNpdidWellbore,wlbCoreDateUpdated,dateSyncNPD
15/6-2 R,5,11898.0,11946.0,[ft  ],64.3,5,YES,517,9999-12-31,2013-05-08
15/6-3,1,11523.0,11552.0,[ft  ],125.8,10,YES,318,9999-12-31,2013-05-08
15/6-3,10,11918.0,11978.0,[ft  ],125.8,10,YES,318,9999-12-31,2013-05-08
15/6-3,2,11553.0,11585.0,[ft  ],125.8,10,YES,318,9999-12-31,2013-05-08
15/6-3,3,11585.6,11643.0,[ft  ],125.8,10,YES,318,9999-12-31,2013-05-08
15/6-3,4,11643.0,11700.0,[ft  ],125.8,10,YES,318,9999-12-31,2013-05-08
15/6-3,5,11700.0,11743.0,[ft  ],125.8,10,YES,318,9999-12-31,2013-05-08
15/6-3,6,11743.0,11758.0,[ft  ],125.8,10,YES,318,9999-12-31,2013-05-08
15/6-3,7,11799.0,11806.0,[ft  ],125.8,10,YES,318,9999-12-31,2013-05-08
15/6-3,8,11806.4,11860.0,[ft  ],125.8,10,YES,318,9999-12-31,2013-05-08
15/6-3,9,11860.0,11918.0,[ft  ],125.8,10,YES,318,9999-12-31,2013-05-08
15/6-4,1,10585.0,10604.0,[ft  ],54.4,4,YES,319,9999-12-31,2013-05-08
15/6-4,2,10607.0,10651.2,[ft  ],54.4,4,YES,319,9999-12-31,2013-05-08
15/6-4,3,3271.3,3290.1,[m   ],54.4,4,YES,319,9999-12-31,2013-05-08
15/6-4,4,3290.1,3308.1,[m   ],54.4,4,YES,319,9999-12-31,2013-05-08
15/6-5,1,3629.0,3647.5,[m   ],52.5,4,YES,320,9999-12-31,2013-05-08
15/6-5,2,3647.5,3655.7,[m   ],52.5,4,YES,320,9999-12-31,2013-05-08
15/6-5,3,3656.4,3674.0,[m   ],52.5,4,YES,320,9999-12-31,2013-05-08
15/6-5,4,3674.1,3682.3,[m   ],52.5,4,YES,320,9999-12-31,2013-05-08
15/6-6,1,3591.0,3609.5,[m   ],53.4,3,YES,38,9999-12-31,2013-05-08
15/6-6,2,3609.5,3625.5,[m   ],53.4,3,YES,38,9999-12-31,2013-05-08
15/6-6,3,3625.5,3644.4,[m   ],53.4,3,YES,38,9999-12-31,2013-05-08
15/6-7,1,3414.0,3429.7,[m   ],15.7,1,YES,2084,9999-12-31,2013-05-08
15/6-8 A,1,2438.0,2448.2,[m   ],10.2,1,YES,3077,9999-12-31,2013-05-08
15/6-8 S,1,3172.0,3180.9,[m   ],8.9,1,YES,3014,9999-12-31,2013-05-08
15/6-9 S,1,3761.3,3810.7,[m   ],49.4,1,YES,5494,9999-12-31,2013-05-08
15/8-1,1,3658.0,3667.5,[m   ],47.5,5,YES,321,9999-12-31,2013-05-08
15/8-1,2,3667.5,3678.6,[m   ],47.5,5,YES,321,9999-12-31,2013-05-08
15/8-1,3,3678.8,3680.6,[m   ],47.5,5,YES,321,9999-12-31,2013-05-08
15/8-1,4,3681.9,3699.0,[m   ],47.5,5,YES,321,9999-12-31,2013-05-08
15/8-1,5,3699.0,3706.2,[m   ],47.5,5,YES,321,9999-12-31,2013-05-08
15/9-1,1,3521.0,3539.3,[m   ],153.7,9,YES,322,9999-12-31,2013-05-08
15/9-1,2,3539.3,3557.5,[m   ],153.7,9,YES,322,9999-12-31,2013-05-08
15/9-1,3,3557.5,3567.7,[m   ],153.7,9,YES,322,9999-12-31,2013-05-08
15/9-1,4,3570.0,3584.5,[m   ],153.7,9,YES,322,9999-12-31,2013-05-08
15/9-1,5,3587.8,3602.3,[m   ],153.7,9,YES,322,9999-12-31,2013-05-08
15/9-1,6,3603.1,3621.3,[m   ],153.7,9,YES,322,9999-12-31,2013-05-08
15/9-1,7,3621.3,3639.1,[m   ],153.7,9,YES,322,9999-12-31,2013-05-08
15/9-1,8,3639.1,3657.4,[m   ],153.7,9,YES,322,9999-12-31,2013-05-08
15/9-1,9,3657.4,3675.5,[m   ],153.7,9,YES,322,9999-12-31,2013-05-08
15/9-10,1,3061.0,3062.4,[m   ],52.2,4,YES,69,9999-12-31,2013-05-08
15/9-10,2,3082.0,3101.0,[m   ],52.2,4,YES,69,9999-12-31,2013-05-08
15/9-10,3,3137.0,3151.8,[m   ],52.2,4,YES,69,9999-12-31,2013-05-08
15/9-10,4,3153.0,3171.0,[m   ],52.2,4,YES,69,9999-12-31,2013-05-08
15/9-11,1,2364.0,2370.0,[m   ],104.3,11,YES,329,9999-12-31,2013-05-08
15/9-11,10,2492.0,2505.1,[m   ],104.3,11,YES,329,9999-12-31,2013-05-08
15/9-11,11,2506.0,2513.5,[m   ],104.3,11,YES,329,9999-12-31,2013-05-08
15/9-11,2,2370.0,2374.0,[m   ],104.3,11,YES,329,9999-12-31,2013-05-08
15/9-11,3,2395.0,2406.0,[m   ],104.3,11,YES,329,9999-12-31,2013-05-08
15/9-11,4,2406.0,2423.6,[m   ],104.3,11,YES,329,9999-12-31,2013-05-08
15/9-11,5,2424.0,2429.0,[m   ],104.3,11,YES,329,9999-12-31,2013-05-08
15/9-11,6,2436.0,2449.0,[m   ],104.3,11,YES,329,9999-12-31,2013-05-08
15/9-11,7,2449.0,2457.5,[m   ],104.3,11,YES,329,9999-12-31,2013-05-08
15/9-11,8,NULL,0.0,NULL,104.3,11,YES,329,9999-12-31,2013-05-08
15/9-11,9,2473.0,2491.5,[m   ],104.3,11,YES,329,9999-12-31,2013-05-08
15/9-12,1,3504.5,3522.2,[m   ],168.8,11,YES,330,9999-12-31,2013-05-08
15/9-12,10,3662.0,3664.8,[m   ],168.8,11,YES,330,9999-12-31,2013-05-08
15/9-12,11,3681.0,3692.4,[m   ],168.8,11,YES,330,9999-12-31,2013-05-08
15/9-12,2,3522.3,3540.2,[m   ],168.8,11,YES,330,9999-12-31,2013-05-08
15/9-12,3,3540.2,3553.3,[m   ],168.8,11,YES,330,9999-12-31,2013-05-08
15/9-12,4,3554.0,3572.0,[m   ],168.8,11,YES,330,9999-12-31,2013-05-08
15/9-12,5,3572.2,3589.8,[m   ],168.8,11,YES,330,9999-12-31,2013-05-08
15/9-12,6,3590.0,3607.7,[m   ],168.8,11,YES,330,9999-12-31,2013-05-08
15/9-12,7,3608.0,3625.7,[m   ],168.8,11,YES,330,9999-12-31,2013-05-08
15/9-12,8,3626.0,3642.7,[m   ],168.8,11,YES,330,9999-12-31,2013-05-08
15/9-12,9,3644.0,3661.6,[m   ],168.8,11,YES,330,9999-12-31,2013-05-08
15/9-13,1,2404.0,2420.0,[m   ],51.4,7,YES,45,9999-12-31,2013-05-08
15/9-13,2,2423.0,2434.5,[m   ],51.4,7,YES,45,9999-12-31,2013-05-08
15/9-13,3,2435.0,2453.5,[m   ],51.4,7,YES,45,9999-12-31,2013-05-08
15/9-13,4,2763.0,2772.3,[m   ],51.4,7,YES,45,9999-12-31,2013-05-08
15/9-13,5,2772.7,2778.0,[m   ],51.4,7,YES,45,9999-12-31,2013-05-08
15/9-13,6,2778.0,2786.0,[m   ],51.4,7,YES,45,9999-12-31,2013-05-08
15/9-13,7,2787.0,2799.9,[m   ],51.4,7,YES,45,9999-12-31,2013-05-08
15/9-14,1,3228.0,3235.3,[m   ],26.2,2,YES,71,9999-12-31,2013-05-08
15/9-14,2,3267.0,3285.9,[m   ],26.2,2,YES,71,9999-12-31,2013-05-08
15/9-15,1,2805.0,2823.4,[m   ],73.0,4,YES,74,9999-12-31,2013-05-08
15/9-15,2,2823.4,2841.6,[m   ],73.0,4,YES,74,9999-12-31,2013-05-08
15/9-15,3,2841.6,2859.9,[m   ],73.0,4,YES,74,9999-12-31,2013-05-08
15/9-15,4,2859.9,2878.2,[m   ],73.0,4,YES,74,9999-12-31,2013-05-08
15/9-16,1,2382.0,2395.7,[m   ],113.9,7,YES,79,9999-12-31,2013-05-08
15/9-16,2,2397.0,2414.2,[m   ],113.9,7,YES,79,9999-12-31,2013-05-08
15/9-16,3,2414.5,2427.5,[m   ],113.9,7,YES,79,9999-12-31,2013-05-08
15/9-16,4,2427.5,2440.2,[m   ],113.9,7,YES,79,9999-12-31,2013-05-08
15/9-16,5,2441.0,2460.0,[m   ],113.9,7,YES,79,9999-12-31,2013-05-08
15/9-16,6,2460.0,2479.5,[m   ],113.9,7,YES,79,9999-12-31,2013-05-08
15/9-16,7,2479.5,2498.3,[m   ],113.9,7,YES,79,9999-12-31,2013-05-08
15/9-17,1,2382.0,2392.0,[m   ],148.6,10,YES,60,9999-12-31,2013-05-08
15/9-17,10,2810.0,2828.9,[m   ],148.6,10,YES,60,9999-12-31,2013-05-08
15/9-17,2,2392.0,2407.5,[m   ],148.6,10,YES,60,9999-12-31,2013-05-08
15/9-17,3,2407.5,2425.0,[m   ],148.6,10,YES,60,9999-12-31,2013-05-08
15/9-17,4,2425.3,2441.1,[m   ],148.6,10,YES,60,9999-12-31,2013-05-08
15/9-17,5,2442.0,2451.3,[m   ],148.6,10,YES,60,9999-12-31,2013-05-08
15/9-17,6,2714.0,2723.1,[m   ],148.6,10,YES,60,9999-12-31,2013-05-08
15/9-17,7,2723.2,2741.2,[m   ],148.6,10,YES,60,9999-12-31,2013-05-08
15/9-17,8,2741.2,2757.5,[m   ],148.6,10,YES,60,9999-12-31,2013-05-08
15/9-17,9,2757.5,2775.4,[m   ],148.6,10,YES,60,9999-12-31,2013-05-08
15/9-18,1,2630.0,2632.2,[m   ],52.5,4,YES,36,9999-12-31,2013-05-08
15/9-18,2,2632.5,2645.9,[m   ],52.5,4,YES,36,9999-12-31,2013-05-08
15/9-18,3,3230.0,3248.4,[m   ],52.5,4,YES,36,9999-12-31,2013-05-08
15/9-18,4,3248.0,3266.5,[m   ],52.5,4,YES,36,9999-12-31,2013-05-08
15/9-19 A,1,3837.0,3852.2,[m   ],177.0,7,YES,3145,9999-12-31,2013-05-08
15/9-19 A,2,3854.0,3881.7,[m   ],177.0,7,YES,3145,9999-12-31,2013-05-08
15/9-19 A,3,3881.5,3908.4,[m   ],177.0,7,YES,3145,9999-12-31,2013-05-08
15/9-19 A,4,3908.5,3934.5,[m   ],177.0,7,YES,3145,9999-12-31,2013-05-08
15/9-19 A,5,3935.5,3963.0,[m   ],177.0,7,YES,3145,9999-12-31,2013-05-08
15/9-19 A,6,3963.0,3991.0,[m   ],177.0,7,YES,3145,9999-12-31,2013-05-08
15/9-19 A,7,3991.0,4016.7,[m   ],177.0,7,YES,3145,9999-12-31,2013-05-08
15/9-19 B,1,4037.0,4049.8,[m   ],66.8,4,YES,3251,9999-12-31,2013-05-08
15/9-19 B,2,4054.5,4071.8,[m   ],66.8,4,YES,3251,9999-12-31,2013-05-08
15/9-19 B,3,4072.0,4090.0,[m   ],66.8,4,YES,3251,9999-12-31,2013-05-08
15/9-19 B,4,4090.5,4109.2,[m   ],66.8,4,YES,3251,9999-12-31,2013-05-08
15/9-19 SR,1,3643.0,3647.8,[m   ],59.0,3,YES,2105,9999-12-31,2013-05-08
15/9-19 SR,2,4328.0,4354.2,[m   ],59.0,3,YES,2105,9999-12-31,2013-05-08
15/9-19 SR,3,4355.0,4383.0,[m   ],59.0,3,YES,2105,9999-12-31,2013-05-08
15/9-2,1,3498.0,3514.6,[m   ],192.8,11,YES,323,9999-12-31,2013-05-08
15/9-2,10,3661.1,3669.0,[m   ],192.8,11,YES,323,9999-12-31,2013-05-08
15/9-2,11,3674.0,3690.8,[m   ],192.8,11,YES,323,9999-12-31,2013-05-08
15/9-2,2,3515.0,3533.3,[m   ],192.8,11,YES,323,9999-12-31,2013-05-08
15/9-2,3,3533.3,3551.6,[m   ],192.8,11,YES,323,9999-12-31,2013-05-08
15/9-2,4,3551.6,3569.9,[m   ],192.8,11,YES,323,9999-12-31,2013-05-08
15/9-2,5,3569.9,3588.2,[m   ],192.8,11,YES,323,9999-12-31,2013-05-08
15/9-2,6,3588.2,3606.2,[m   ],192.8,11,YES,323,9999-12-31,2013-05-08
15/9-2,7,3606.2,3625.7,[m   ],192.8,11,YES,323,9999-12-31,2013-05-08
15/9-2,8,3624.5,3642.5,[m   ],192.8,11,YES,323,9999-12-31,2013-05-08
15/9-2,9,3645.7,3661.1,[m   ],192.8,11,YES,323,9999-12-31,2013-05-08
15/9-21 S,1,4747.0,4752.3,[m   ],94.3,4,YES,3334,9999-12-31,2013-05-08
15/9-21 S,2,4753.0,4784.0,[m   ],94.3,4,YES,3334,9999-12-31,2013-05-08
15/9-21 S,3,4784.0,4815.0,[m   ],94.3,4,YES,3334,9999-12-31,2013-05-08
15/9-21 S,4,4816.0,4843.0,[m   ],94.3,4,YES,3334,9999-12-31,2013-05-08
15/9-3,1,3511.0,3528.7,[m   ],68.7,4,YES,324,9999-12-31,2013-05-08
15/9-3,2,3529.0,3546.7,[m   ],68.7,4,YES,324,9999-12-31,2013-05-08
15/9-3,3,3547.0,3565.1,[m   ],68.7,4,YES,324,9999-12-31,2013-05-08
15/9-3,4,3565.1,3579.7,[m   ],68.7,4,YES,324,9999-12-31,2013-05-08
15/9-4,1,3457.0,3475.2,[m   ],137.8,9,YES,325,9999-12-31,2013-05-08
15/9-4,2,3457.3,3493.1,[m   ],137.8,9,YES,325,9999-12-31,2013-05-08
15/9-4,3,3493.1,3510.9,[m   ],137.8,9,YES,325,9999-12-31,2013-05-08
15/9-4,4,3510.9,3528.8,[m   ],137.8,9,YES,325,9999-12-31,2013-05-08
15/9-4,5,3528.9,3544.2,[m   ],137.8,9,YES,325,9999-12-31,2013-05-08
15/9-4,6,3544.2,3556.0,[m   ],137.8,9,YES,325,9999-12-31,2013-05-08
15/9-4,7,3557.0,3566.7,[m   ],137.8,9,YES,325,9999-12-31,2013-05-08
15/9-4,8,3569.0,3584.8,[m   ],137.8,9,YES,325,9999-12-31,2013-05-08
15/9-4,9,3587.0,3594.8,[m   ],137.8,9,YES,325,9999-12-31,2013-05-08
15/9-5,1,3525.0,3543.4,[m   ],133.5,9,YES,326,9999-12-31,2013-05-08
15/9-5,2,3543.4,3547.0,[m   ],133.5,9,YES,326,9999-12-31,2013-05-08
15/9-5,3,3547.0,3565.4,[m   ],133.5,9,YES,326,9999-12-31,2013-05-08
15/9-5,4,3565.4,3583.8,[m   ],133.5,9,YES,326,9999-12-31,2013-05-08
15/9-5,5,3584.1,3600.4,[m   ],133.5,9,YES,326,9999-12-31,2013-05-08
15/9-5,6,3600.7,3618.9,[m   ],133.5,9,YES,326,9999-12-31,2013-05-08
15/9-5,7,3619.2,3634.9,[m   ],133.5,9,YES,326,9999-12-31,2013-05-08
15/9-5,8,3635.4,3643.8,[m   ],133.5,9,YES,326,9999-12-31,2013-05-08
15/9-5,9,3645.3,3662.3,[m   ],133.5,9,YES,326,9999-12-31,2013-05-08
15/9-6,1,3768.5,3778.2,[m   ],11.3,2,YES,231,9999-12-31,2013-05-08
15/9-6,2,3810.0,3811.6,[m   ],11.3,2,YES,231,9999-12-31,2013-05-08
15/9-7,1,3516.0,3530.2,[m   ],156.1,12,YES,218,9999-12-31,2013-05-08
15/9-7,10,3633.0,3642.5,[m   ],156.1,12,YES,218,9999-12-31,2013-05-08
15/9-7,11,3643.0,3653.0,[m   ],156.1,12,YES,218,9999-12-31,2013-05-08
15/9-7,12,3653.0,3671.8,[m   ],156.1,12,YES,218,9999-12-31,2013-05-08
15/9-7,2,3530.2,3531.5,[m   ],156.1,12,YES,218,9999-12-31,2013-05-08
15/9-7,3,3533.0,3551.0,[m   ],156.1,12,YES,218,9999-12-31,2013-05-08
15/9-7,4,3550.0,3567.8,[m   ],156.1,12,YES,218,9999-12-31,2013-05-08
15/9-7,5,3568.0,3585.6,[m   ],156.1,12,YES,218,9999-12-31,2013-05-08
15/9-7,6,3585.6,3597.9,[m   ],156.1,12,YES,218,9999-12-31,2013-05-08
15/9-7,7,3597.9,3616.7,[m   ],156.1,12,YES,218,9999-12-31,2013-05-08
15/9-7,8,3615.0,3620.4,[m   ],156.1,12,YES,218,9999-12-31,2013-05-08
15/9-7,9,3621.0,3633.4,[m   ],156.1,12,YES,218,9999-12-31,2013-05-08
15/9-8,1,3448.4,3465.8,[m   ],45.0,4,YES,327,9999-12-31,2013-05-08
15/9-8,2,3466.0,3477.7,[m   ],45.0,4,YES,327,9999-12-31,2013-05-08
15/9-8,3,3477.0,3477.5,[m   ],45.0,4,YES,327,9999-12-31,2013-05-08
15/9-8,4,3478.0,3493.4,[m   ],45.0,4,YES,327,9999-12-31,2013-05-08
15/9-9,1,2648.0,2665.7,[m   ],118.1,7,YES,328,9999-12-31,2013-05-08
15/9-9,2,2666.0,2684.0,[m   ],118.1,7,YES,328,9999-12-31,2013-05-08
15/9-9,3,2684.0,2701.9,[m   ],118.1,7,YES,328,9999-12-31,2013-05-08
15/9-9,4,2702.0,2719.9,[m   ],118.1,7,YES,328,9999-12-31,2013-05-08
15/9-9,5,2720.0,2738.4,[m   ],118.1,7,YES,328,9999-12-31,2013-05-08
15/9-9,6,2738.4,2755.6,[m   ],118.1,7,YES,328,9999-12-31,2013-05-08
15/9-9,7,3032.0,3043.1,[m   ],118.1,7,YES,328,9999-12-31,2013-05-08
15/9-A-12,1,2746.0,2773.2,[m   ],81.0,2,YES,2577,9999-12-31,2013-05-08
15/9-A-12,2,3083.0,3136.8,[m   ],81.0,2,YES,2577,9999-12-31,2013-05-08
15/9-A-15,1,3728.0,3780.2,[m   ],120.7,4,YES,2481,9999-12-31,2013-05-08
15/9-A-15,2,4121.0,4141.7,[m   ],120.7,4,YES,2481,9999-12-31,2013-05-08
15/9-A-15,3,4141.1,4162.2,[m   ],120.7,4,YES,2481,9999-12-31,2013-05-08
15/9-A-15,4,4163.0,4189.7,[m   ],120.7,4,YES,2481,9999-12-31,2013-05-08
15/9-A-19,1,4655.0,4683.4,[m   ],28.4,1,YES,2583,9999-12-31,2013-05-08
15/9-A-21,1,3586.0,3613.7,[m   ],27.7,1,YES,2399,9999-12-31,2013-05-08
15/9-A-22,1,2940.0,2949.2,[m   ],130.0,6,YES,2286,9999-12-31,2013-05-08
15/9-A-22,2,2949.2,2977.6,[m   ],130.0,6,YES,2286,9999-12-31,2013-05-08
15/9-A-22,3,2977.6,3005.8,[m   ],130.0,6,YES,2286,9999-12-31,2013-05-08
15/9-A-22,4,3005.9,3015.2,[m   ],130.0,6,YES,2286,9999-12-31,2013-05-08
15/9-A-22,5,3015.2,3043.2,[m   ],130.0,6,YES,2286,9999-12-31,2013-05-08
15/9-A-22,6,3216.0,3243.2,[m   ],130.0,6,YES,2286,9999-12-31,2013-05-08
15/9-A-23 A,1,5390.0,5416.8,[m   ],26.8,1,YES,5091,9999-12-31,2013-05-08
15/9-A-26,1,2597.0,2597.3,[m   ],47.0,6,YES,2265,9999-12-31,2013-05-08
15/9-A-26,2,2598.0,2606.2,[m   ],47.0,6,YES,2265,9999-12-31,2013-05-08
15/9-A-26,3,2612.0,2612.2,[m   ],47.0,6,YES,2265,9999-12-31,2013-05-08
15/9-A-26,4,2613.6,2616.4,[m   ],47.0,6,YES,2265,9999-12-31,2013-05-08
15/9-A-26,5,2632.0,2644.1,[m   ],47.0,6,YES,2265,9999-12-31,2013-05-08
15/9-A-26,6,2660.0,2683.4,[m   ],47.0,6,YES,2265,9999-12-31,2013-05-08
15/9-A-27,1,2878.0,2897.0,[m   ],19.0,1,YES,2386,9999-12-31,2013-05-08
15/9-A-5,1,3299.0,3325.9,[m   ],53.6,2,YES,2397,9999-12-31,2013-05-08
15/9-A-5,2,3400.0,3426.7,[m   ],53.6,2,YES,2397,9999-12-31,2013-05-08
15/9-A-8,1,3046.0,3070.4,[m   ],28.9,2,YES,2567,9999-12-31,2013-05-08
15/9-A-8,2,3511.0,3515.5,[m   ],28.9,2,YES,2567,9999-12-31,2013-05-08
15/9-B-10,1,3530.0,3604.4,[m   ],148.5,2,YES,2652,9999-12-31,2013-05-08
15/9-B-10,2,3604.4,3678.6,[m   ],148.5,2,YES,2652,9999-12-31,2013-05-08
15/9-B-13,1,5816.0,5823.6,[m   ],35.9,2,YES,2816,9999-12-31,2013-05-08
15/9-B-13,2,5824.0,5852.4,[m   ],35.9,2,YES,2816,9999-12-31,2013-05-08
15/9-B-14,1,3587.0,3661.4,[m   ],74.4,1,YES,2692,9999-12-31,2013-05-08
15/9-B-4,1,6190.0,6244.0,[m   ],143.7,3,YES,3170,9999-12-31,2013-05-08
15/9-B-4,2,6244.0,6281.7,[m   ],143.7,3,YES,3170,9999-12-31,2013-05-08
15/9-B-4,3,6281.7,6333.7,[m   ],143.7,3,YES,3170,9999-12-31,2013-05-08
15/9-B-5,1,4354.0,4363.6,[m   ],49.4,4,YES,2715,9999-12-31,2013-05-08
15/9-B-5,2,4367.0,4369.9,[m   ],49.4,4,YES,2715,9999-12-31,2013-05-08
15/9-B-5,3,4372.0,4397.6,[m   ],49.4,4,YES,2715,9999-12-31,2013-05-08
15/9-B-5,4,4399.3,4410.6,[m   ],49.4,4,YES,2715,9999-12-31,2013-05-08
15/9-B-6,1,4189.0,4198.9,[m   ],19.0,2,YES,2749,9999-12-31,2013-05-08
15/9-B-6,2,4199.0,4208.0,[m   ],19.0,2,YES,2749,9999-12-31,2013-05-08
15/9-B-7,1,5280.0,5326.2,[m   ],46.2,1,YES,2780,9999-12-31,2013-05-08
15/9-C-2 AH,1,3247.0,3274.6,[m   ],56.0,2,YES,3185,9999-12-31,2013-05-08
15/9-C-2 AH,2,3275.0,3303.4,[m   ],56.0,2,YES,3185,9999-12-31,2013-05-08
15/9-D-3 H,1,2468.1,2476.0,[m   ],62.2,3,YES,2083,9999-12-31,2013-05-08
15/9-D-3 H,2,2479.0,2506.3,[m   ],62.2,3,YES,2083,9999-12-31,2013-05-08
15/9-D-3 H,3,2506.3,2532.0,[m   ],62.2,3,YES,2083,9999-12-31,2013-05-08
15/9-E-4 H,1,4310.0,4334.3,[m   ],24.3,1,YES,4891,9999-12-31,2013-05-08
16/10-1,1,2855.0,2873.0,[m   ],27.0,2,YES,901,9999-12-31,2013-05-08
16/10-1,2,2925.0,2934.0,[m   ],27.0,2,YES,901,9999-12-31,2013-05-08
16/10-4,1,2477.0,2499.5,[m   ],22.5,1,YES,3531,9999-12-31,2013-05-08
16/1-1,1,5100.0,5130.0,[ft  ],171.0,18,YES,147,9999-12-31,2013-05-08
16/1-1,10,7932.0,7959.0,[ft  ],171.0,18,YES,147,9999-12-31,2013-05-08
16/1-1,11,7962.0,7992.0,[ft  ],171.0,18,YES,147,9999-12-31,2013-05-08
16/1-1,12,7992.0,8022.0,[ft  ],171.0,18,YES,147,9999-12-31,2013-05-08
16/1-1,13,8305.0,8332.0,[ft  ],171.0,18,YES,147,9999-12-31,2013-05-08
16/1-1,14,8619.0,8646.0,[ft  ],171.0,18,YES,147,9999-12-31,2013-05-08
16/1-1,15,8680.0,8690.0,[ft  ],171.0,18,YES,147,9999-12-31,2013-05-08
16/1-1,16,8699.0,8760.0,[ft  ],171.0,18,YES,147,9999-12-31,2013-05-08
16/1-1,17,8934.0,8975.0,[ft  ],171.0,18,YES,147,9999-12-31,2013-05-08
16/1-1,18,10479.0,10509.0,[ft  ],171.0,18,YES,147,9999-12-31,2013-05-08
16/1-1,2,5643.0,5673.0,[ft  ],171.0,18,YES,147,9999-12-31,2013-05-08
16/1-1,3,6315.0,6349.0,[ft  ],171.0,18,YES,147,9999-12-31,2013-05-08
16/1-1,4,7060.0,7103.0,[ft  ],171.0,18,YES,147,9999-12-31,2013-05-08
16/1-1,5,7353.0,7407.0,[ft  ],171.0,18,YES,147,9999-12-31,2013-05-08
16/1-1,6,7609.0,7639.0,[ft  ],171.0,18,YES,147,9999-12-31,2013-05-08
16/1-1,7,7639.0,7692.0,[ft  ],171.0,18,YES,147,9999-12-31,2013-05-08
16/1-1,8,7692.0,7701.0,[ft  ],171.0,18,YES,147,9999-12-31,2013-05-08
16/1-1,9,NULL,0.0,NULL,171.0,18,YES,147,9999-12-31,2013-05-08
16/1-10,1,1868.0,1873.0,[m   ],114.9,7,YES,5879,9999-12-31,2013-05-08
16/1-10,2,1873.0,1891.0,[m   ],114.9,7,YES,5879,9999-12-31,2013-05-08
16/1-10,3,1891.0,1901.4,[m   ],114.9,7,YES,5879,9999-12-31,2013-05-08
16/1-10,4,1901.5,1911.6,[m   ],114.9,7,YES,5879,9999-12-31,2013-05-08
16/1-10,5,1914.6,1934.0,[m   ],114.9,7,YES,5879,9999-12-31,2013-05-08
16/1-10,6,1934.0,1958.9,[m   ],114.9,7,YES,5879,9999-12-31,2013-05-08
16/1-10,7,1960.5,1987.6,[m   ],114.9,7,YES,5879,9999-12-31,2013-05-08
16/1-11,1,2385.5,2411.9,[m   ],135.9,5,YES,6157,9999-12-31,2013-05-08
16/1-11,2,2412.5,2439.1,[m   ],135.9,5,YES,6157,9999-12-31,2013-05-08
16/1-11,3,2439.5,2466.6,[m   ],135.9,5,YES,6157,9999-12-31,2013-05-08
16/1-11,4,2466.5,2494.4,[m   ],135.9,5,YES,6157,9999-12-31,2013-05-08
16/1-11,5,2494.1,2522.0,[m   ],135.9,5,YES,6157,9999-12-31,2013-05-08
16/1-12,1,1864.0,1877.9,[m   ],71.8,8,YES,6166,9999-12-31,2013-05-08
16/1-12,2,1878.5,1904.7,[m   ],71.8,8,YES,6166,9999-12-31,2013-05-08
16/1-12,3,1904.7,1912.0,[m   ],71.8,8,YES,6166,9999-12-31,2013-05-08
16/1-12,4,1912.0,1919.4,[m   ],71.8,8,YES,6166,9999-12-31,2013-05-08
16/1-12,5,1919.5,1922.8,[m   ],71.8,8,YES,6166,9999-12-31,2013-05-08
16/1-12,6,1923.0,1925.8,[m   ],71.8,8,YES,6166,9999-12-31,2013-05-08
16/1-12,7,1926.0,1931.1,[m   ],71.8,8,YES,6166,9999-12-31,2013-05-08
16/1-12,8,1931.5,1937.5,[m   ],71.8,8,YES,6166,9999-12-31,2013-05-08
16/1-13,1,1917.0,1917.7,[m   ],81.5,5,YES,6232,9999-12-31,2013-05-08
16/1-13,2,1917.7,1919.5,[m   ],81.5,5,YES,6232,9999-12-31,2013-05-08
16/1-13,3,1919.7,1944.7,[m   ],81.5,5,YES,6232,9999-12-31,2013-05-08
16/1-13,4,1946.7,1973.3,[m   ],81.5,5,YES,6232,9999-12-31,2013-05-08
16/1-13,5,1973.7,2001.1,[m   ],81.5,5,YES,6232,9999-12-31,2013-05-08
16/1-14,1,2373.0,2413.1,[m   ],94.0,3,YES,6399,9999-12-31,2013-05-08
16/1-14,2,2400.1,2427.7,[m   ],94.0,3,YES,6399,9999-12-31,2013-05-08
16/1-14,3,2427.7,2454.0,[m   ],94.0,3,YES,6399,9999-12-31,2013-05-08
16/1-15,1,1915.0,1931.2,[m   ],52.1,4,YES,6517,9999-12-31,2013-05-08
16/1-15,2,1931.2,1937.1,[m   ],52.1,4,YES,6517,9999-12-31,2013-05-08
16/1-15,3,1946.0,1960.1,[m   ],52.1,4,YES,6517,9999-12-31,2013-05-08
16/1-15,4,1960.3,1976.2,[m   ],52.1,4,YES,6517,9999-12-31,2013-05-08
16/1-3,1,2282.0,2291.8,[m   ],8.5,1,YES,84,9999-12-31,2013-05-08
16/1-4,1,1549.0,1559.0,[m   ],68.0,7,YES,2072,9999-12-31,2013-05-08
16/1-4,2,1561.0,1568.7,[m   ],68.0,7,YES,2072,9999-12-31,2013-05-08
16/1-4,3,1590.0,1607.6,[m   ],68.0,7,YES,2072,9999-12-31,2013-05-08
16/1-4,4,1695.0,1699.0,[m   ],68.0,7,YES,2072,9999-12-31,2013-05-08
16/1-4,5,1699.0,1706.0,[m   ],68.0,7,YES,2072,9999-12-31,2013-05-08
16/1-4,6,1708.0,1724.2,[m   ],68.0,7,YES,2072,9999-12-31,2013-05-08
