seaSurveyName,seaNpdidSurvey,seaPolygonPointNumber,seaPolygonNSDeg,seaPolygonNSMin,seaPolygonNSSec,seaPolygonEWDeg,seaPolygonEWMin,seaPolygonEWSec,dateSyncNPD
DP0905,7049,3,73,0,0.00,28,40,0.00,2013-05-08
DP0905,7049,4,72,45,0.00,28,40,0.00,2013-05-08
DP0906,7050,1,72,30,0.00,19,20,0.00,2013-05-08
DP0906,7050,2,73,15,0.00,19,20,0.00,2013-05-08
DP0906,7050,3,73,15,0.00,20,40,0.00,2013-05-08
DP0906,7050,4,72,45,0.00,20,40,0.00,2013-05-08
DP0906,7050,5,72,45,0.00,20,0,0.00,2013-05-08
DP0906,7050,6,72,35,0.00,20,0,0.00,2013-05-08
DP0907,7051,1,65,30,0.00,8,20,0.00,2013-05-08
DP0907,7051,2,65,45,0.00,8,20,0.00,2013-05-08
DP0907,7051,3,65,45,0.00,9,40,0.00,2013-05-08
DP0907,7051,4,65,30,0.00,9,40,0.00,2013-05-08
DP0908,7052,1,71,43,0.00,21,40,0.00,2013-05-08
DP0908,7052,2,72,0,0.00,21,40,0.00,2013-05-08
DP0908,7052,3,72,0,0.00,22,20,0.00,2013-05-08
DP0908,7052,4,71,43,0.00,22,20,0.00,2013-05-08
DP0909,7100,1,65,30,0.00,8,20,0.00,2013-05-08
DP0909,7100,2,65,45,0.00,8,20,0.00,2013-05-08
DP0909,7100,3,65,45,0.00,9,40,0.00,2013-05-08
DP0909,7100,4,65,30,0.00,9,40,0.00,2013-05-08
DP0910,7116,1,65,22,48.00,8,26,6.00,2013-05-08
DP0910,7116,2,65,36,17.00,9,22,12.00,2013-05-08
DP0910,7116,3,65,45,10.00,9,9,54.00,2013-05-08
DP0910,7116,4,65,31,36.00,8,13,36.00,2013-05-08
Earb2010,7250,1,59,14,33.00,2,6,3.79,2013-05-08
Earb2010,7250,2,59,13,54.00,2,9,36.89,2013-05-08
Earb2010,7250,3,59,11,4.00,2,7,39.89,2013-05-08
Earb2010,7250,4,59,11,42.00,2,4,6.91,2013-05-08
East Kameleon2010,7249,1,59,35,58.00,2,6,38.00,2013-05-08
East Kameleon2010,7249,2,59,35,57.00,2,4,43.00,2013-05-08
East Kameleon2010,7249,3,59,34,20.00,2,4,46.00,2013-05-08
East Kameleon2010,7249,4,59,34,21.00,2,6,41.00,2013-05-08
ED1101,7469,1,64,38,5.00,7,38,19.00,2013-05-08
ED1101,7469,2,64,33,51.00,7,52,2.00,2013-05-08
ED1101,7469,3,64,27,24.00,7,41,14.00,2013-05-08
ED1101,7469,4,64,27,50.00,7,56,14.00,2013-05-08
ED1101,7469,5,64,26,45.00,7,56,23.00,2013-05-08
ED1101,7469,6,64,26,16.00,7,39,21.00,2013-05-08
ED1101,7469,7,64,19,8.00,7,27,31.00,2013-05-08
ED1101,7469,8,64,16,52.00,7,29,52.00,2013-05-08
ED1101,7469,9,64,16,25.00,7,27,36.00,2013-05-08
ED1101,7469,10,64,18,7.00,7,25,51.00,2013-05-08
ED1101,7469,11,64,15,28.00,7,21,30.00,2013-05-08
ED1101,7469,12,64,19,40.00,7,7,51.00,2013-05-08
ED1101,7469,13,64,25,36.00,7,17,38.00,2013-05-08
ED1101,7469,14,64,24,42.00,6,50,22.00,2013-05-08
ED1101,7469,15,64,25,46.00,6,50,10.00,2013-05-08
ED1101,7469,16,64,26,40.00,7,16,57.00,2013-05-08
ED1101,7469,17,64,42,24.00,7,0,17.00,2013-05-08
ED1101,7469,18,64,42,50.00,7,2,34.00,2013-05-08
ED1101,7469,19,64,27,47.00,7,19,34.00,2013-05-08
ED1102,7470,1,72,5,22.00,23,53,47.00,2013-05-08
ED1102,7470,2,72,5,25.00,24,39,39.00,2013-05-08
ED1102,7470,3,71,47,33.00,24,39,24.00,2013-05-08
ED1102,7470,4,71,42,10.00,25,9,4.00,2013-05-08
ED1102,7470,5,71,41,14.00,25,7,20.00,2013-05-08
ED1102,7470,6,71,46,19.00,24,39,23.00,2013-05-08
ED1102,7470,7,71,39,37.00,24,39,18.00,2013-05-08
ED1102,7470,8,71,39,37.00,23,54,28.00,2013-05-08
EEN0901,7157,1,61,54,19.60,3,41,6.60,2013-05-08
EEN0901,7157,2,61,54,12.90,3,59,22.70,2013-05-08
EEN0901,7157,3,61,45,35.90,3,59,6.10,2013-05-08
EEN0901,7157,4,61,45,42.60,3,40,55.10,2013-05-08
ELDFISK-RW-1,7761,1,56,22,20.00,3,14,30.00,2013-05-08
ELDFISK-RW-1,7761,2,56,22,20.00,3,14,45.00,2013-05-08
ELDFISK-RW-1,7761,3,56,22,35.00,3,14,45.00,2013-05-08
ELDFISK-RW-1,7761,4,56,22,35.00,3,14,30.00,2013-05-08
ELDFISK-RW-2,7762,1,56,22,0.00,3,16,30.00,2013-05-08
ELDFISK-RW-2,7762,2,56,22,0.00,3,16,50.00,2013-05-08
ELDFISK-RW-2,7762,3,56,22,5.00,3,16,50.00,2013-05-08
ELDFISK-RW-2,7762,4,56,22,5.00,3,16,30.00,2013-05-08
EM0109,7091,1,59,13,55.38,2,4,51.05,2013-05-08
EM0109,7091,2,59,28,49.56,2,21,32.03,2013-05-08
EM0109,7091,3,59,28,2.29,2,24,16.41,2013-05-08
EM0109,7091,4,59,33,26.50,2,30,32.63,2013-05-08
EM0109,7091,5,59,26,22.86,2,54,50.55,2013-05-08
EM0109,7091,6,59,20,52.73,2,48,48.31,2013-05-08
EM0109,7091,7,59,19,52.35,2,52,15.04,2013-05-08
EM0109,7091,8,58,55,6.58,2,24,30.20,2013-05-08
EM0109,7091,9,59,1,55.25,2,1,0.99,2013-05-08
EM0109,7091,10,59,13,55.38,2,4,51.05,2013-05-08
EM0209,7114,1,59,15,10.09,2,24,31.51,2013-05-08
EM0209,7114,2,59,13,58.66,2,28,37.05,2013-05-08
EM0209,7114,3,59,7,51.02,2,21,53.11,2013-05-08
EM0209,7114,4,59,9,2.33,2,17,48.06,2013-05-08
EM0209,7114,5,59,15,10.09,2,24,31.51,2013-05-08
EM1201,7586,1,59,13,55.38,2,4,51.05,2013-05-08
EM1201,7586,2,59,28,49.56,2,21,32.03,2013-05-08
EM1201,7586,3,59,28,2.29,2,24,16.41,2013-05-08
EM1201,7586,4,59,33,26.50,2,30,32.63,2013-05-08
EM1201,7586,5,59,26,22.86,2,54,50.55,2013-05-08
EM1201,7586,6,59,20,52.73,2,48,48.31,2013-05-08
EM1201,7586,7,59,19,52.35,2,52,15.04,2013-05-08
EM1201,7586,8,58,55,6.58,2,24,30.20,2013-05-08
EM1201,7586,9,59,1,55.25,2,1,0.99,2013-05-08
EM1201,7586,10,59,13,55.38,2,4,51.05,2013-05-08
EM1202,7587,1,59,15,10.09,2,24,31.51,2013-05-08
EM1202,7587,2,59,13,58.66,2,28,37.05,2013-05-08
EM1202,7587,3,59,7,51.02,2,21,53.11,2013-05-08
EM1202,7587,4,59,9,2.33,2,17,48.06,2013-05-08
EM1202,7587,5,59,15,10.09,2,24,31.51,2013-05-08
EM-3D-Peon,7296,1,62,6,1.65,3,0,29.72,2013-05-08
EM-3D-Peon,7296,2,62,6,1.65,3,36,58.85,2013-05-08
EM-3D-Peon,7296,3,61,49,5.35,3,36,58.85,2013-05-08
EM-3D-Peon,7296,4,61,49,5.35,3,0,29.72,2013-05-08
EM-GRANE-2011,7529,1,59,38,2.04,1,55,3.72,2013-05-08
EM-GRANE-2011,7529,2,59,38,2.76,2,20,1.32,2013-05-08
EM-GRANE-2011,7529,3,59,30,3.60,2,19,58.80,2013-05-08
EM-GRANE-2011,7529,4,59,30,0.00,2,46,32.16,2013-05-08
EM-GRANE-2011,7529,5,59,0,0.72,2,47,7.44,2013-05-08
EM-GRANE-2011,7529,6,59,0,1.08,2,10,10.56,2013-05-08
EM-GRANE-2011,7529,7,59,25,57.33,2,9,38.52,2013-05-08
EM-GRANE-2011,7529,8,59,25,56.28,1,47,54.24,2013-05-08
EM-GRANE-2011,7529,9,59,32,32.64,1,51,33.12,2013-05-08
EMGS 0906,7117,1,65,31,33.00,6,56,23.00,2013-05-08
EMGS 0906,7117,2,65,8,38.00,7,8,39.00,2013-05-08
EMGS 0906,7117,3,65,14,9.00,8,9,4.00,2013-05-08
EMGS 0906,7117,4,65,38,8.00,7,54,57.00,2013-05-08
EMGS0808,7165,1,64,9,30.00,7,38,0.00,2013-05-08
EMGS0808,7165,2,64,36,0.00,7,38,0.00,2013-05-08
EMGS0808,7165,3,64,36,30.00,8,14,0.00,2013-05-08
EMGS0808,7165,4,64,9,30.00,8,14,0.00,2013-05-08
EMGS0902,7155,1,63,50,0.00,6,50,0.00,2013-05-08
EMGS0902,7155,2,64,22,0.00,6,50,0.00,2013-05-08
EMGS0902,7155,3,64,22,0.00,7,30,0.00,2013-05-08
EMGS0902,7155,4,63,50,0.00,7,30,0.00,2013-05-08
EMGS0903,7156,1,65,45,0.00,8,0,0.00,2013-05-08
EMGS0903,7156,2,66,15,0.00,8,0,0.00,2013-05-08
EMGS0903,7156,3,66,15,0.00,9,0,0.00,2013-05-08
EMGS0903,7156,4,65,45,0.00,9,0,0.00,2013-05-08
EMGS0905,7107,1,59,48,33.00,2,49,53.00,2013-05-08
EMGS0905,7107,2,59,48,18.00,1,53,55.00,2013-05-08
EMGS0905,7107,3,60,12,13.00,1,53,5.00,2013-05-08
EMGS0905,7107,4,60,12,26.00,2,49,39.00,2013-05-08
EMGS0907,7172,1,60,31,0.00,4,27,0.00,2013-05-08
EMGS0907,7172,2,60,31,0.00,3,24,0.00,2013-05-08
EMGS0907,7172,3,61,6,0.00,3,24,0.00,2013-05-08
EMGS0907,7172,4,61,5,0.00,4,29,0.00,2013-05-08
EMGS-0908,7184,1,63,46,0.00,2,59,0.00,2013-05-08
EMGS-0908,7184,2,63,46,0.00,3,41,0.00,2013-05-08
EMGS-0908,7184,3,62,59,0.00,3,41,0.00,2013-05-08
EMGS-0908,7184,4,62,59,0.00,2,59,0.00,2013-05-08
EMGS0909,7187,1,67,16,0.00,4,59,0.00,2013-05-08
EMGS0909,7187,2,67,16,0.00,7,1,0.00,2013-05-08
EMGS0909,7187,3,66,39,0.00,7,1,0.00,2013-05-08
EMGS0909,7187,4,66,39,0.00,4,59,0.00,2013-05-08
EMGS1001,7191,1,71,45,0.00,17,20,0.00,2013-05-08
EMGS1001,7191,2,72,35,0.00,17,21,0.00,2013-05-08
EMGS1001,7191,3,72,35,0.00,15,40,0.00,2013-05-08
EMGS1001,7191,4,73,45,0.00,15,40,0.00,2013-05-08
EMGS1001,7191,5,73,45,0.00,20,20,0.00,2013-05-08
EMGS1001,7191,6,74,30,0.00,23,0,0.00,2013-05-08
EMGS1001,7191,7,74,30,0.00,27,0,0.00,2013-05-08
EMGS1001,7191,8,73,15,0.00,27,0,0.00,2013-05-08
EMGS1001,7191,9,73,15,0.00,32,0,0.00,2013-05-08
EMGS1001,7191,10,71,45,0.00,32,0,0.00,2013-05-08
EMGS1001,7191,11,71,45,0.00,25,20,0.00,2013-05-08
EMGS1001,7191,12,71,37,0.00,25,20,0.00,2013-05-08
EMGS1001,7191,13,71,37,0.00,17,40,0.00,2013-05-08
EMGS1001,7191,14,71,45,0.00,17,40,0.00,2013-05-08
EMGS1002,7194,1,67,31,0.00,5,59,0.00,2013-05-08
EMGS1002,7194,2,67,31,0.00,7,21,0.00,2013-05-08
EMGS1002,7194,3,66,51,0.00,7,21,0.00,2013-05-08
EMGS1002,7194,4,66,51,0.00,5,59,0.00,2013-05-08
EMGS1003,7200,1,66,1,0.00,6,1,0.00,2013-05-08
EMGS1003,7200,2,66,1,0.00,3,59,0.00,2013-05-08
EMGS1003,7200,3,64,44,0.00,3,59,0.00,2013-05-08
EMGS1003,7200,4,64,44,0.00,6,1,0.00,2013-05-08
EMGS1004,7202,1,64,46,0.00,8,21,0.00,2013-05-08
EMGS1004,7202,2,64,14,0.00,8,21,0.00,2013-05-08
EMGS1004,7202,3,64,14,0.00,7,26,0.00,2013-05-08
EMGS1004,7202,4,64,46,0.00,7,26,0.00,2013-05-08
EMGS1005,7203,1,66,31,0.00,10,1,0.00,2013-05-08
EMGS1005,7203,2,65,44,0.00,10,1,0.00,2013-05-08
EMGS1005,7203,3,65,44,0.00,7,39,0.00,2013-05-08
EMGS1005,7203,4,66,31,0.00,7,39,0.00,2013-05-08
EMGS1006,7206,1,57,0,0.00,6,20,0.00,2013-05-08
EMGS1006,7206,2,57,16,0.00,6,21,0.00,2013-05-08
EMGS1006,7206,3,57,16,0.00,5,19,0.00,2013-05-08
EMGS1006,7206,4,56,41,0.00,5,20,0.00,2013-05-08
EMGS1007,7205,1,67,0,0.00,8,59,0.00,2013-05-08
EMGS1007,7205,2,67,0,0.00,11,1,0.00,2013-05-08
