blkId,blkLabel,qdrName,blkName,prvName,apaAreaType,urlNPD,apaAreaNetGeometryWKT
"330","6203/10","6203","10","M3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((3.25000000474292 62.2499999973486,3.25000000471848 62.0833329973248,3.33333300413178 62.0833329975462,3.33333333746512 62.0833329975462,3.33333333745423 61.9999999975354,3.33333300412089 61.9999999975354,3.33333300412526 62.0333329975397,3.23333300483677 62.0333329972714,3.23333300483172 61.9999999972666,3.18333300522635 61.9999999971235,3.10000000594796 61.9999999968714,3.00000000692972 61.9999999965452,3.00000000698233 62.2499999965911,3.16666700540557 62.2499999971133,3.25000000474292 62.2499999973486))"
"303","35/10","35","10","N3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((3.21666700484112 61.2499999971128,3.23333300471547 61.2499999971617,3.23333300471018 61.2166669971571,3.33333300401585 61.2166669974367,3.33333300400898 61.1666669974306,3.16666700522156 61.1666669969499,3.16666700522448 61.1833329969523,3.18333300509003 61.1833329970035,3.18333300509856 61.2333329970106,3.21666700483841 61.2333329971105,3.21666700484112 61.2499999971128))"
"260","31/8","31","8","N4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((3.6666666688924 60.2499999981318,3.33333333721265 60.2499999973233,3.33333333724871 60.4999999973516,3.60000000251883 60.4999999980101,3.66666666891442 60.4999999981516,3.6666666688924 60.2499999981318))"
"141","17/9","17","9","N4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((3.70000000192125 58.2499999980651,3.66666666870321 58.2499999979916,3.66666666871157 58.3333329979968,3.6666670020449 58.3333329979968,3.66666700205156 58.3999999980009,3.83333300152712 58.3999999983449,3.83333300153486 58.4999999983501,4.00000000113041 58.4999999986427,4.00000000111534 58.249999998632,3.78333300165776 58.2499999982391,3.78333300165917 58.26666699824,3.70000000192284 58.2666669980661,3.70000000192125 58.2499999980651))"
"49","8/3","8","3","N4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((3.75000000173669 57.9999999981574,4.00000000110003 57.9999999986218,4.00000000109175 57.8666669986165,3.75000000172461 57.8666669981503,3.75000000173669 57.9999999981574))"
"257","31/5","31","5","N4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((3.60000000251883 60.4999999980101,3.33333333724871 60.4999999973516,3.33333333728425 60.7499999973807,3.40000000354606 60.7499999975581,3.40000000353536 60.666666997549,3.60000000253484 60.6666669980246,3.60000000251883 60.4999999980101))"
"294","35/1","35","1","N3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((3.10000000594796 61.9999999968714,3.18333300522635 61.9999999971235,3.18333300521546 61.9333329971135,3.20000000508111 61.933332997162,3.20000000505703 61.7833329971399,3.10000000590789 61.7833329968359,3.10000000594796 61.9999999968714))"
"211","26/2","26","2","N4","Stratigraphic","http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((3.46666700308936 59.9999999976515,3.66666666887003 59.9999999981125,3.66666666884731 59.7499999980937,3.46666700305877 59.749999997628,3.46666700308936 59.9999999976515))"
"138","17/6","17","6","N4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((4.00000000114523 58.7499999986537,4.00000000114523 58.7499999986536,4.00000000113041 58.4999999986428,4.00000000113041 58.4999999986427,3.83333300153486 58.4999999983501,3.83333300154255 58.5999999983554,3.66666700207137 58.5999999980137,3.66666666873804 58.5999999980137,3.66666666875274 58.7499999980235,4.00000000114523 58.7499999986537))"
"135","17/3","17","3","N4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((4.0000000011598 58.9999999986651,4.00000000114523 58.7499999986537,3.66666666875274 58.7499999980235,3.66666666877694 58.9999999980402,4.0000000011598 58.9999999986651))"
"21","3/4","3","4","N1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((4.13333300077375 56.4999999987816,4.06666700088184 56.4999999986787,4.06666700088491 56.5499999986801,4.00000000100622 56.5499999985702,4.00000000101967 56.7499999985765,4.11666700081371 56.7499999987633,4.33333333385866 56.7499999990566,4.33333333384863 56.4999999990514,4.13333300077375 56.4999999987816))"
"144","17/12","17","12","N4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((3.78333300165776 58.2499999982391,4.00000000111534 58.249999998632,4.00000000111433 58.2333329986313,3.78333300165636 58.2333329982382,3.78333300165776 58.2499999982391))"
"18","3/1","3","1","N4","Stratigraphic","http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((4.11666700081371 56.7499999987633,4.00000000101967 56.7499999985765,4.00000000102411 56.8166669985786,4.11666700081743 56.8166669987652,4.11666700081371 56.7499999987633))"
"18","3/1","3","1","N4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((4.33333333385866 56.7499999990566,4.11666700081371 56.7499999987633,4.11666700081743 56.8166669987652,4.00000000102411 56.8166669985786,4.00000000103405 56.9666669985836,4.00000000103624 56.9999999985847,4.33333333386853 56.999999999062,4.33333333385866 56.7499999990566))"
"68","9/10","9","10","N4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((4.33333333386853 56.999999999062,4.00000000103624 56.9999999985847,4.00000000104389 57.1166669985887,4.00000000105257 57.2499999985934,4.33333333387823 57.2499999990677,4.33333333386853 56.999999999062))"
"327","6203/7","6203","7","M3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((3.33333333749747 62.333332997579,3.33333300416413 62.333332997579,3.25000000475505 62.3333329973606,3.25000000474292 62.2499999973486,3.16666700540557 62.2499999971133,3.16666700544645 62.4999999971526,3.33333333751877 62.4999999976011,3.33333333749747 62.333332997579))"
"301","35/8","35","8","N3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((3.33333333737421 61.3999999974593,3.35000000393383 61.3999999975033,3.35000000393162 61.3833329975012,3.33333333737194 61.3833329974573,3.33333333737421 61.3999999974593))"
"65","9/7","9","7","N4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((4.00000000106864 57.4999999986024,4.33333333388777 57.4999999990737,4.33333333387823 57.2499999990677,4.00000000105257 57.2499999985934,4.00000000106864 57.4999999986024))"
"304","35/11","35","11","N3","Stratigraphic","http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((3.45000000331204 61.133332997725,3.4166670034981 61.1333329976428,3.41666700350013 61.1499999976447,3.40000000359664 61.1499999976027,3.4000000036008 61.1833329976065,3.50000000305477 61.1833329978489,3.50000000305298 61.1666669978473,3.48333300313849 61.1666669978083,3.48333300313665 61.1499999978066,3.45000000331398 61.1499999977268,3.45000000331204 61.133332997725))"
"298","35/5","35","5","N3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((3.56666700278696 61.749999998054,3.66666666901931 61.7499999982571,3.66666666901528 61.6999999982528,3.43333300347026 61.6999999977475,3.43333300346065 61.616666997738,3.33333333740343 61.6166669974864,3.33333333741679 61.7166669974991,3.41666700356804 61.7166669977092,3.41666700357 61.7333329977111,3.5000000031129 61.7333329979063,3.50000000311116 61.7166669979045,3.53333300294347 61.7166669979787,3.53333300294512 61.7333329979804,3.5666670027854 61.7333329980524,3.56666700278696 61.749999998054))"
"24","3/7","3","7","N1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((4.3315217395716 56.3975792864665,4.28333300059181 56.3840332128491,4.28333300056724 56.399999998987,4.26666700058704 56.3999999989654,4.26666700058779 56.4166669989658,4.20000000067319 56.4166669988758,4.20000000067402 56.4333329988762,4.183333000697 56.4333329988527,4.18333300069872 56.4666669988536,4.13333300077191 56.4666669987807,4.13333300077375 56.4999999987816,4.33333333384863 56.4999999990514,4.3333333338445 56.3980916657161,4.3315217395716 56.3975792864665))"
"62","9/4","9","4","N4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((4.33333333388777 57.4999999990737,4.00000000106864 57.4999999986024,4.00000000108446 57.7499999986119,4.28333300062416 57.7499999990196,4.33333300056382 57.74999999908,4.33333300056257 57.7166669990792,4.33333333389591 57.7166669990792,4.33333333388777 57.4999999990737))"
"301","35/8","35","8","N3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((3.50000000307791 61.3999999978712,3.50000000307437 61.3666669978678,3.48333300316042 61.3666669978292,3.48333300315861 61.3499999978274,3.46666700324673 61.3499999977882,3.466667003243 61.3166669977847,3.45000000333322 61.3166669977448,3.45000000334086 61.3833329977521,3.40000000362559 61.3833329976294,3.40000000362764 61.3999999976313,3.50000000307791 61.3999999978712))"
"331","6203/11","6203","11","M3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((3.33333333746512 62.0833329975462,3.66666666904587 62.083332998287,3.66666666903928 61.9999999982795,3.4833330032281 61.9999999978975,3.33333333745423 61.9999999975354,3.33333333746512 62.0833329975462))"
"59","9/1","9","1","N4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((4.00000000110003 57.9999999986218,4.25000000067796 57.9999999989848,4.33333300057304 57.9999999990866,4.33333333390637 57.9999999990866,4.33333333389901 57.7999999990813,4.33333300056567 57.7999999990813,4.33333300056814 57.8666669990831,4.00000000109175 57.8666669986165,4.00000000110003 57.9999999986218))"
"154","18/10","18","10","N4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((4.00000000110823 58.1333329986272,4.00000000111433 58.2333329986313,4.00000000111534 58.249999998632,4.33333333391543 58.2499999990933,4.33333333390637 57.9999999990866,4.33333300057304 57.9999999990866,4.33333300057547 58.0666669990883,4.23333300070371 58.0666669989654,4.23333300070513 58.0999999989664,4.08333300094458 58.0999999987567,4.08333300094368 58.0833329987561,4.06666700097421 58.0833329987308,4.06666700097236 58.0499999987295,4.10000000091223 58.0499999987799,4.10000000091135 58.0333329987793,4.18333300077515 58.0333329988979,4.18333300077438 58.0166669988974,4.25000000067866 58.0166669989853,4.25000000067796 57.9999999989848,4.00000000110003 57.9999999986218,4.00000000110823 58.1333329986272))"
"261","31/9","31","9","N4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((3.66666666891442 60.4999999981516,3.66666700224775 60.4999999981516,3.85000000163043 60.4999999984986,3.85000000162823 60.4666669984965,3.93333300140138 60.4666669986355,3.93333300140331 60.4999999986375,3.9500000013614 60.4999999986639,4.00000000124222 60.4999999987408,4.00000000123699 60.3999999987354,4.00000000122907 60.2499999987274,3.66666666889254 60.2499999981318,3.6666666688924 60.2499999981318,3.66666666891442 60.4999999981516))"
"301","35/8","35","8","N3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((3.50000000307791 61.3999999978712,3.50000000307967 61.416666997873,3.61666700253235 61.4166669981271,3.61666700252493 61.3333329981195,3.58333300267135 61.3333329980493,3.58333300267604 61.383332998054,3.55000000283017 61.3833329979819,3.55000000283182 61.3999999979835,3.50000000307791 61.3999999978712))"
"151","18/7","18","7","N4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((4.33333333391543 58.2499999990933,4.00000000111534 58.249999998632,4.00000000113041 58.4999999986427,4.33333333392433 58.4999999991004,4.33333333391543 58.2499999990933))"
"1328","6203/8","6203","8","M3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((3.66666666906542 62.3333329983098,3.33333333749747 62.333332997579,3.33333333751877 62.4999999976011,3.66666666907828 62.4999999983252,3.66666666906542 62.3333329983098))"
"295","35/2","35","2","N3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((3.66666666901931 61.7499999982571,3.56666700278696 61.749999998054,3.56666700279476 61.8333329980623,3.51666700303807 61.8333329979541,3.51666700304143 61.8666669979576,3.48333300321407 61.8666669978829,3.4833330032281 61.9999999978975,3.66666666903928 61.9999999982795,3.66666666901931 61.7499999982571))"
"25","3/8","3","8","N1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((4.66666666677756 56.491008332686,4.58333333363206 56.4679027770945,4.50000000035892 56.4447166659023,4.41666666709592 56.4214444435912,4.39959444488949 56.4166666657941,4.33504561793777 56.3985689649097,4.3333333338446 56.3980916657162,4.3333333338445 56.3980916657161,4.33333333384863 56.4999999990514,4.66666666691428 56.4999999993906,4.66666666691407 56.4910083327241,4.66666666691403 56.491008332724,4.66666666677756 56.491008332686))"
"22","3/5","3","5","N1",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((4.66666666691428 56.4999999993906,4.33333333384863 56.4999999990514,4.33333333385866 56.7499999990566,4.66666666692012 56.7499999993939,4.66666666691428 56.4999999993906))"
"19","3/2","3","2","N4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((4.66666666692012 56.7499999993939,4.33333333385866 56.7499999990566,4.33333333386853 56.999999999062,4.66666666692585 56.9999999993975,4.66666666692012 56.7499999993939))"
"305","35/12","35","12","N3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((3.9666670013476 60.9999999987189,3.96666700135113 61.0666669987229,3.83333300171719 61.066666998508,3.83333300171827 61.0833329985091,3.73333300204798 61.0833329983292,3.73333300204924 61.0999999983305,3.75000000199065 61.0999999983616,3.75000000199188 61.1166669983629,4.00000000127368 61.1166669987753,4.00000000126783 60.9999999987686,3.9666670013476 60.9999999987189))"
"255","31/3","31","3","N4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((4.00000000126783 60.9999999987686,4.00000000126109 60.8666669987611,4.00000000125514 60.7499999987545,3.91666700146109 60.7499999986258,3.916667001464 60.7999999986289,3.81666700175062 60.7999999984604,3.81666700175176 60.8166669984616,3.78333300185781 60.8166669984018,3.78333300186019 60.8499999984042,3.78333300186138 60.8666669984054,3.80000000180757 60.8666669984355,3.80000000180873 60.8833329984367,3.85000000165539 60.8833329985239,3.85000000165859 60.9333329985273,3.91666700147173 60.9333329986371,3.91666700147557 60.9999999986413,3.9666670013476 60.9999999987189,4.00000000126783 60.9999999987686))"
"69","9/11","9","11","N4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((4.66666666692585 56.9999999993975,4.33333333386853 56.999999999062,4.33333333387823 57.2499999990677,4.66666666693149 57.2499999994011,4.66666666692585 56.9999999993975))"
"66","9/8","9","8","N4",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((4.33333333388777 57.4999999990737,4.66666666693703 57.499999999405,4.66666666693149 57.2499999994011,4.33333333387823 57.2499999990677,4.33333333388777 57.4999999990737))"
"296","35/3","35","3","N3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((3.66666700235264 61.7499999982572,3.66666666901931 61.7499999982571,3.66666980366574 61.766666999281,3.76666700198054 61.7666669984438,3.76666700198169 61.7833329984451,3.86666700166153 61.7833329986136,3.86666700166252 61.7999999986148,3.91666700152026 61.7999999986931,3.91666700151753 61.7499999986898,3.66666700235264 61.7499999982572))"
"296","35/3","35","3","N3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((3.66667653130791 61.8166670005785,3.66666980366574 61.766666999281,3.66666700235398 61.7666669982587,3.666667002358 61.8166669982631,3.66667653130791 61.8166670005785))"
"296","35/3","35","3","N3",NULL,"http://www.npd.no/no/Tema/Utvinningstillatelser/Temaartikler/Konsesjonstildelinger/","POLYGON((3.66667653130791 61.8166670005785,3.66666666903928 61.9999999982795,4.00000000131641 61.9999999988277,4.00000000131485 61.9666669988257,3.93333300148406 61.9666669987294,3.93333300148231 61.9333329987272,3.90000000157383 61.9333329986765,3.90000000157291 61.9166669986754,3.73333300210956 61.9166669983964,3.73333300210235 61.8166669983881,3.66667653130791 61.8166670005785))"
