wlbWellboreName,wlbWell,wlbDrillingOperator,wlbDrillingOperatorGroup,wlbProductionLicence,wlbPurposePlanned,wlbContent,wlbWellType,wlbEntryDate,wlbCompletionDate,wlbField,wlbDrillPermit,wlbDiscovery,wlbDiscoveryWellbore,wlbKellyBushElevation,wlbFinalVerticalDepth,wlbTotalDepth,wlbWaterDepth,wlbMainArea,wlbDrillingFacility,wlbFacilityTypeDrilling,wlbProductionFacility,wlbLicensingActivity,wlbMultilateral,wlbContentPlanned,wlbEntryYear,wlbCompletionYear,wlbReclassFromWellbore,wlbPlotSymbol,wlbGeodeticDatum,wlbNsDeg,wlbNsMin,wlbNsSec,wlbNsCode,wlbEwDeg,wlbEwMin,wlbEwSec,wlbEwCode,wlbNsDecDeg,wlbEwDesDeg,wlbNsUtm,wlbEwUtm,wlbUtmZone,wlbNamePart1,wlbNamePart2,wlbNamePart3,wlbNamePart4,wlbNamePart5,wlbNamePart6,wlbFactPageUrl,wlbFactMapUrl,wlbDiskosWellboreType,wlbDiskosWellboreParent,wlbNpdidWellbore,dscNpdidDiscovery,fldNpdidField,wlbWdssQcdate,prlNpdidProductionLicence,fclNpdidFacilityDrilling,fclNpdidFacilityProducing,wlbNpdidWellboreReclass,wlbDiskosWellOperator,wlbDateUpdated,wlbDateUpdatedMax,dateSyncNPD
6507/7-A-23,6507/7-A-23,Den norske stats oljeselskap a.s,STATOIL,095,PRODUCTION,OIL,DEVELOPMENT,2000-07-18,2000-09-06,HEIDRUN,1777-P,6507/7-2 HEIDRUN,NO,74.2,NULL,3110.0,345.5,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,HEIDRUN,8,NO,OIL,2000,2000,NULL,50,ED50,65,19,32.93,N,7,19,4.18,E,65.325814,7.317828,7245993.93,421645.20,32,6507,7,A,23,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4125,http://www.npd.no/FactMapSearch?NPDID_wellbore=4125,initial,NULL,4125,44930,43771,9999-12-31,21564,272421,272421,0,STATOIL,2012-07-25,2012-07-25,2013-05-08
6507/7-A-24,6507/7-A-24,Statoil ASA (old),STATOIL,095,PRODUCTION,NULL,DEVELOPMENT,2002-03-17,2002-05-24,HEIDRUN,2082-P,6507/7-2 HEIDRUN,NO,74.0,NULL,5240.0,346.0,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,HEIDRUN,8,NO,OIL,2002,2002,NULL,71,ED50,65,19,32.96,N,7,19,4.41,E,65.325822,7.317892,7245994.78,421648.20,32,6507,7,A,24,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4496,http://www.npd.no/FactMapSearch?NPDID_wellbore=4496,initial,NULL,4496,44930,43771,9999-12-31,21564,272421,272421,0,STATOIL ASA (OLD),2012-07-25,2012-07-25,2013-05-08
6507/7-A-24 A,6507/7-A-24,Statoil ASA (old),STATOIL,095,PRODUCTION,OIL,DEVELOPMENT,2002-10-06,2002-10-15,HEIDRUN,2184-P,6507/7-2 HEIDRUN,NO,74.2,NULL,4272.0,345.6,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,HEIDRUN,8,NO,OIL,2002,2002,NULL,50,ED50,65,19,32.96,N,7,19,4.41,E,65.325822,7.317892,7245994.78,421648.20,32,6507,7,A,24,A,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4615,http://www.npd.no/FactMapSearch?NPDID_wellbore=4615,sidetrack,6507/7-A-24,4615,44930,43771,9999-12-31,21564,272421,272421,0,STATOIL ASA (OLD),2012-07-25,2012-07-25,2013-05-08
6507/7-A-25,6507/7-A-25,Den norske stats oljeselskap a.s,STATOIL,095,INJECTION,WATER,DEVELOPMENT,1996-07-04,1996-11-16,HEIDRUN,1177-P,6507/7-2 HEIDRUN,NO,74.0,NULL,4926.0,346.0,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,HEIDRUN,8,NO,WATER,1996,1996,NULL,173,ED50,65,19,32.64,N,7,19,2.45,E,65.325733,7.317347,7245985.55,421622.58,32,6507,7,A,25,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=2848,http://www.npd.no/FactMapSearch?NPDID_wellbore=2848,initial,NULL,2848,44930,43771,9999-12-31,21564,272421,272421,0,STATOIL,2012-07-25,2012-07-25,2013-05-08
6507/7-A-26,6507/7-A-26,Den norske stats oljeselskap a.s,STATOIL,095,PRODUCTION,OIL,DEVELOPMENT,1999-11-07,1999-12-31,HEIDRUN,1647-P,6507/7-2 HEIDRUN,NO,74.2,NULL,4402.0,345.6,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,HEIDRUN,8,NO,OIL,1999,1999,NULL,50,ED50,65,19,32.66,N,7,19,2.67,E,65.325739,7.317408,7245986.09,421625.44,32,6507,7,A,26,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3889,http://www.npd.no/FactMapSearch?NPDID_wellbore=3889,initial,NULL,3889,44930,43771,9999-12-31,21564,272421,272421,0,STATOIL,2012-07-25,2012-07-25,2013-05-08
6507/7-A-26 A,6507/7-A-26,StatoilHydro ASA,STATOIL,095,PRODUCTION,OIL,DEVELOPMENT,2009-01-29,2009-04-20,HEIDRUN,3071-P,6507/7-2 HEIDRUN,NO,74.2,NULL,4021.0,345.6,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,HEIDRUN,8,NO,OIL,2009,2009,NULL,50,ED50,65,19,32.66,N,7,19,2.67,E,65.325739,7.317408,7245986.09,421625.44,32,6507,7,A,26,A,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6050,http://www.npd.no/FactMapSearch?NPDID_wellbore=6050,sidetrack,6507/7-A-26,6050,44930,43771,9999-12-31,21564,272421,272421,0,STATOILHYDRO ASA,2012-07-25,2012-07-25,2013-05-08
6507/7-A-27,6507/7-A-27,Statoil ASA (old),STATOIL,095,INJECTION,WATER,DEVELOPMENT,2005-05-18,2005-07-20,HEIDRUN,2560-P,6507/7-2 HEIDRUN,NO,74.2,NULL,3440.0,345.6,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,HEIDRUN,8,NO,WATER,2005,2005,NULL,173,ED50,65,19,32.7,N,7,19,3.05,E,65.325750,7.317514,7245987.20,421630.39,32,6507,7,A,27,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=5113,http://www.npd.no/FactMapSearch?NPDID_wellbore=5113,initial,NULL,5113,44930,43771,9999-12-31,21564,272421,272421,0,STATOIL ASA (OLD),2012-07-25,2012-07-25,2013-05-08
6507/7-A-28,6507/7-A-28,Den norske stats oljeselskap a.s,STATOIL,095,PRODUCTION,OIL,DEVELOPMENT,1997-08-14,1997-10-21,HEIDRUN,1334-P,6507/7-2 HEIDRUN,NO,74.2,NULL,3005.0,345.6,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,HEIDRUN,8,NO,OIL,1997,1997,NULL,50,ED50,65,19,32.73,N,7,19,3.27,E,65.325758,7.317575,7245988.05,421633.26,32,6507,7,A,28,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3159,http://www.npd.no/FactMapSearch?NPDID_wellbore=3159,initial,NULL,3159,44930,43771,9999-12-31,21564,272421,272421,0,STATOIL,2012-07-25,2012-07-25,2013-05-08
6507/7-A-28 A,6507/7-A-28,Statoil ASA (old),STATOIL,095,PRODUCTION,OIL,DEVELOPMENT,2005-01-19,2005-02-07,HEIDRUN,2500-P,6507/7-2 HEIDRUN,NO,74.2,NULL,2853.0,345.6,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,HEIDRUN,8,NO,OIL,2005,2005,NULL,50,ED50,65,19,32.73,N,7,19,3.27,E,65.325758,7.317575,7245988.05,421633.26,32,6507,7,A,28,A,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=5031,http://www.npd.no/FactMapSearch?NPDID_wellbore=5031,sidetrack,6507/7-A-28,5031,44930,43771,9999-12-31,21564,272421,272421,0,STATOIL ASA (OLD),2013-04-11,2013-04-11,2013-05-08
6507/7-A-28 B,6507/7-A-28,Statoil Petroleum AS,STATOIL,095,OBSERVATION,OIL,DEVELOPMENT,2013-02-25,2013-04-12,HEIDRUN,3579-P,6507/7-2 HEIDRUN,NO,74.2,NULL,2360.0,345.6,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,HEIDRUN,8,NO,OIL,2013,2013,NULL,99,ED50,65,19,32.73,N,7,19,3.27,E,65.325758,7.317575,7245988.05,421633.26,32,6507,7,A,28,B,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=7124,http://www.npd.no/FactMapSearch?NPDID_wellbore=7124,sidetrack,6507/7-A-28 A,7124,44930,43771,9999-12-31,21564,272421,272421,0,STATOIL PETROLEUM AS,2013-04-16,2013-04-16,2013-05-08
6507/7-A-28 C,6507/7-A-28,Statoil Petroleum AS,STATOIL,095,PRODUCTION,NULL,DEVELOPMENT,2013-04-13,9999-12-31,HEIDRUN,3580-P,6507/7-2 HEIDRUN,NO,74.2,NULL,0.0,345.6,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,HEIDRUN,8,NO,OIL,2013,0,NULL,0,ED50,65,19,32.73,N,7,19,3.27,E,65.325758,7.317575,7245988.05,421633.26,32,6507,7,A,28,C,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=7125,http://www.npd.no/FactMapSearch?NPDID_wellbore=7125,sidetrack,6507/7-A-28 B,7125,44930,43771,9999-12-31,21564,272421,272421,0,STATOIL PETROLEUM AS,2013-04-16,2013-04-16,2013-05-08
6507/7-A-29,6507/7-A-29,Conoco Norway Inc.,CONOCO,095,PRODUCTION,OIL,DEVELOPMENT,1993-11-12,1993-12-13,HEIDRUN,844-P,6507/7-2 HEIDRUN,NO,23.0,NULL,3140.0,346.0,NORWEGIAN SEA,TRANSOCEAN 8,SEMISUB STEEL,HEIDRUN,8,NO,OIL,1993,1993,NULL,50,ED50,65,19,32.77,N,7,19,3.64,E,65.325769,7.317678,7245989.16,421638.08,32,6507,7,A,29,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=2202,http://www.npd.no/FactMapSearch?NPDID_wellbore=2202,initial,NULL,2202,44930,43771,9999-12-31,21564,296677,272421,0,CONOCO,2012-07-25,2012-07-25,2013-05-08
6507/7-A-29 AY1,6507/7-A-29,Statoil ASA (old),STATOIL,095,PRODUCTION,OIL,DEVELOPMENT,2005-08-30,2005-10-30,HEIDRUN,2375-P1,6507/7-2 HEIDRUN,NO,74.2,NULL,5304.0,345.6,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,HEIDRUN,8,YES,OIL,2005,2005,NULL,50,ED50,65,19,32.77,N,7,19,3.64,E,65.325769,7.317678,7245989.16,421638.08,32,6507,7,A,29,AY,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4872,http://www.npd.no/FactMapSearch?NPDID_wellbore=4872,multilateral,6507/7-A-29,4872,44930,43771,9999-12-31,21564,272421,272421,0,STATOIL ASA (OLD),2012-07-25,2012-07-25,2013-05-08
6507/7-A-29 AY2,6507/7-A-29,Statoil ASA (old),STATOIL,095,PRODUCTION,OIL,DEVELOPMENT,2005-11-01,2005-12-01,HEIDRUN,2375-P2,6507/7-2 HEIDRUN,NO,74.2,NULL,4886.0,345.6,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,HEIDRUN,8,YES,OIL,2005,2005,NULL,50,ED50,65,19,32.77,N,7,19,3.64,E,65.325769,7.317678,7245989.16,421638.08,32,6507,7,A,29,AY,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=5195,http://www.npd.no/FactMapSearch?NPDID_wellbore=5195,multilateral,6507/7-A-29 AY1,5195,44930,43771,9999-12-31,21564,272421,272421,0,STATOIL ASA (OLD),2012-07-25,2012-07-25,2013-05-08
6507/7-A-30,6507/7-A-30,Statoil ASA (old),STATOIL,095,OBSERVATION,NOT APPLICABLE,DEVELOPMENT,2002-10-18,2002-11-13,HEIDRUN,2178-P,6507/7-2 HEIDRUN,NO,74.2,NULL,3565.0,345.6,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,HEIDRUN,8,NO,OIL,2002,2002,NULL,99,ED50,65,19,32.8,N,7,19,3.87,E,65.325778,7.317742,7245990.01,421641.08,32,6507,7,A,30,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4607,http://www.npd.no/FactMapSearch?NPDID_wellbore=4607,initial,NULL,4607,44930,43771,9999-12-31,21564,272421,272421,0,STATOIL ASA (OLD),2013-01-29,2013-01-29,2013-05-08
6507/7-A-30 A,6507/7-A-30,Statoil ASA (old),STATOIL,095,PRODUCTION,OIL,DEVELOPMENT,2002-12-12,2002-12-27,HEIDRUN,2179-P,6507/7-2 HEIDRUN,NO,74.2,NULL,3596.0,345.6,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,HEIDRUN,8,NO,OIL,2002,2002,NULL,50,ED50,65,19,32.8,N,7,19,3.87,E,65.325778,7.317742,7245990.01,421641.08,32,6507,7,A,30,A,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4608,http://www.npd.no/FactMapSearch?NPDID_wellbore=4608,sidetrack,6507/7-A-30,4608,44930,43771,9999-12-31,21564,272421,272421,0,STATOIL ASA (OLD),2012-07-25,2012-07-25,2013-05-08
6507/7-A-30 B,6507/7-A-30,Statoil ASA (old),STATOIL,095,OBSERVATION,OIL,DEVELOPMENT,2007-08-08,2007-08-16,HEIDRUN,2862-P,6507/7-2 HEIDRUN,NO,74.2,NULL,3707.0,345.6,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,HEIDRUN,8,NO,OIL,2007,2007,NULL,99,ED50,65,19,32.8,N,7,19,3.87,E,65.325778,7.317742,7245990.01,421641.08,32,6507,7,A,30,B,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=5575,http://www.npd.no/FactMapSearch?NPDID_wellbore=5575,sidetrack,6507/7-A-30 A,5575,44930,43771,9999-12-31,21564,272421,272421,0,STATOIL ASA (OLD),2013-01-29,2013-01-29,2013-05-08
6507/7-A-30 C,6507/7-A-30,Statoil ASA (old),STATOIL,095,PRODUCTION,OIL,DEVELOPMENT,2007-08-17,2007-09-07,HEIDRUN,2863-P,6507/7-2 HEIDRUN,NO,74.2,NULL,3515.0,345.6,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,HEIDRUN,8,NO,OIL,2007,2007,NULL,50,ED50,65,19,32.8,N,7,19,3.87,E,65.325778,7.317742,7245990.01,421641.08,32,6507,7,A,30,C,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=5576,http://www.npd.no/FactMapSearch?NPDID_wellbore=5576,sidetrack,6507/7-A-30 B,5576,44930,43771,9999-12-31,21564,272421,272421,0,STATOIL ASA (OLD),2012-07-25,2012-07-25,2013-05-08
6507/7-A-31,6507/7-A-31,Statoil ASA (old),STATOIL,095,PRODUCTION,OIL,DEVELOPMENT,2002-07-03,2002-08-12,HEIDRUN,2112-P,6507/7-2 HEIDRUN,NO,74.0,NULL,3379.0,345.2,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,HEIDRUN,8,NO,OIL,2002,2002,NULL,50,ED50,65,19,32.84,N,7,19,4.24,E,65.325789,7.317844,7245991.12,421645.90,32,6507,7,A,31,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4528,http://www.npd.no/FactMapSearch?NPDID_wellbore=4528,initial,NULL,4528,44930,43771,9999-12-31,21564,272421,272421,0,STATOIL ASA (OLD),2012-07-25,2012-07-25,2013-05-08
6507/7-A-32,6507/7-A-32,Den norske stats oljeselskap a.s,STATOIL,095,PRODUCTION,OIL,DEVELOPMENT,2001-12-26,2002-02-05,HEIDRUN,2061-P,6507/7-2 HEIDRUN,NO,74.0,NULL,3424.0,346.0,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,HEIDRUN,8,NO,OIL,2001,2002,NULL,50,ED50,65,19,32.86,N,7,19,4.47,E,65.325794,7.317908,7245991.66,421648.89,32,6507,7,A,32,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4471,http://www.npd.no/FactMapSearch?NPDID_wellbore=4471,initial,NULL,4471,44930,43771,9999-12-31,21564,272421,272421,0,STATOIL,2012-07-25,2012-07-25,2013-05-08
6507/7-A-33,6507/7-A-33,Conoco Norway Inc.,CONOCO,095,PRODUCTION,OIL,DEVELOPMENT,1993-02-10,1993-03-19,HEIDRUN,775-P,6507/7-2 HEIDRUN,NO,23.0,NULL,3699.0,345.6,NORWEGIAN SEA,TRANSOCEAN 8,SEMISUB STEEL,HEIDRUN,8,NO,OIL,1993,1993,NULL,50,ED50,65,19,32.55,N,7,19,2.51,E,65.325708,7.317364,7245982.74,421623.28,32,6507,7,A,33,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=2079,http://www.npd.no/FactMapSearch?NPDID_wellbore=2079,initial,NULL,2079,44930,43771,9999-12-31,21564,296677,272421,0,CONOCO,2012-07-25,2012-07-25,2013-05-08
6507/7-A-33 A,6507/7-A-33,Statoil Petroleum AS,STATOIL,095,PRODUCTION,NULL,DEVELOPMENT,9999-12-31,9999-12-31,HEIDRUN,3484-P,6507/7-2 HEIDRUN,NO,74.2,NULL,0.0,345.6,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,HEIDRUN,8,NO,OIL,0,0,NULL,0,ED50,65,19,32.55,N,7,19,2.51,E,65.325708,7.317364,7245982.74,421623.28,32,6507,7,A,33,A,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6929,http://www.npd.no/FactMapSearch?NPDID_wellbore=6929,sidetrack,6507/7-A-33,6929,44930,43771,9999-12-31,21564,272421,272421,0,STATOIL PETROLEUM AS,2012-07-25,2012-07-25,2013-05-08
6507/7-A-34,6507/7-A-34,Statoil ASA (old),STATOIL,095,OBSERVATION,OIL,DEVELOPMENT,2003-06-27,2003-07-27,HEIDRUN,2303-P,6507/7-2 HEIDRUN,NO,74.2,NULL,3891.0,345.5,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,HEIDRUN,8,NO,OIL,2003,2003,NULL,99,ED50,65,19,32.57,N,7,19,2.73,E,65.325714,7.317425,7245983.28,421626.14,32,6507,7,A,34,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4768,http://www.npd.no/FactMapSearch?NPDID_wellbore=4768,initial,NULL,4768,44930,43771,9999-12-31,21564,272421,272421,0,STATOIL ASA (OLD),2013-01-29,2013-01-29,2013-05-08
6507/7-A-34 A,6507/7-A-34,Statoil ASA (old),STATOIL,095,PRODUCTION,OIL,DEVELOPMENT,2003-07-27,2003-08-28,HEIDRUN,2304-P,6507/7-2 HEIDRUN,NO,74.2,NULL,4220.0,345.5,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,HEIDRUN,8,NO,OIL,2003,2003,NULL,50,ED50,65,19,32.57,N,7,19,2.73,E,65.325714,7.317425,7245983.28,421626.14,32,6507,7,A,34,A,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4769,http://www.npd.no/FactMapSearch?NPDID_wellbore=4769,sidetrack,6507/7-A-34,4769,44930,43771,9999-12-31,21564,272421,272421,0,STATOIL ASA (OLD),2012-07-25,2012-07-25,2013-05-08
6507/7-A-35,6507/7-A-35,Conoco Norway Inc.,CONOCO,095,PRODUCTION,OIL,DEVELOPMENT,1993-12-13,1994-01-11,HEIDRUN,869-P,6507/7-2 HEIDRUN,NO,23.0,NULL,3684.0,345.6,NORWEGIAN SEA,TRANSOCEAN 8,SEMISUB STEEL,HEIDRUN,8,NO,OIL,1993,1994,NULL,50,ED50,65,19,32.61,N,7,19,3.11,E,65.325725,7.317531,7245984.39,421631.09,32,6507,7,A,35,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=2252,http://www.npd.no/FactMapSearch?NPDID_wellbore=2252,initial,NULL,2252,44930,43771,9999-12-31,21564,296677,272421,0,CONOCO,2012-07-25,2012-07-25,2013-05-08
6507/7-A-35 A,6507/7-A-35,Den norske stats oljeselskap a.s,STATOIL,095,PRODUCTION,OIL,DEVELOPMENT,2001-06-19,2001-07-12,HEIDRUN,1959-P,6507/7-2 HEIDRUN,NO,74.0,NULL,3725.0,345.6,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,HEIDRUN,8,NO,OIL,2001,2001,NULL,50,ED50,65,19,32.61,N,7,19,3.11,E,65.325725,7.317531,7245984.39,421631.09,32,6507,7,A,35,A,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4335,http://www.npd.no/FactMapSearch?NPDID_wellbore=4335,sidetrack,6507/7-A-35,4335,44930,43771,9999-12-31,21564,272421,272421,0,STATOIL,2012-07-25,2012-07-25,2013-05-08
6507/7-A-35 B,6507/7-A-35,Statoil ASA (old),STATOIL,095,PRODUCTION,OIL,DEVELOPMENT,2001-07-12,2001-07-19,HEIDRUN,2236-P,6507/7-2 HEIDRUN,NO,74.0,NULL,3731.0,345.6,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,HEIDRUN,8,NO,OIL,2001,2001,NULL,50,ED50,65,19,32.61,N,7,19,3.11,E,65.325725,7.317531,7245984.39,421631.09,32,6507,7,A,35,B,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=4681,http://www.npd.no/FactMapSearch?NPDID_wellbore=4681,sidetrack,6507/7-A-35 A,4681,44930,43771,9999-12-31,21564,272421,272421,0,STATOIL ASA (OLD),2012-07-25,2012-07-25,2013-05-08
6507/7-A-35 C,6507/7-A-35,Statoil ASA (old),STATOIL,095,OBSERVATION,OIL,DEVELOPMENT,2005-03-13,2005-03-21,HEIDRUN,2537-P,6507/7-2 HEIDRUN,NO,74.0,NULL,3657.0,345.6,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,HEIDRUN,8,NO,OIL,2005,2005,NULL,99,ED50,65,19,32.61,N,7,19,3.11,E,65.325725,7.317531,7245984.39,421631.09,32,6507,7,A,35,C,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=5077,http://www.npd.no/FactMapSearch?NPDID_wellbore=5077,sidetrack,6507/7-A-35 B,5077,44930,43771,9999-12-31,21564,272421,272421,0,STATOIL ASA (OLD),2013-01-29,2013-01-29,2013-05-08
6507/7-A-35 D,6507/7-A-35,Statoil ASA (old),STATOIL,095,OBSERVATION,OIL,DEVELOPMENT,2005-03-22,2005-04-03,HEIDRUN,2549-P,6507/7-2 HEIDRUN,NO,74.0,NULL,3707.0,345.6,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,HEIDRUN,8,NO,OIL,2005,2005,NULL,99,ED50,65,19,32.61,N,7,19,3.11,E,65.325725,7.317531,7245984.39,421631.09,32,6507,7,A,35,D,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=5096,http://www.npd.no/FactMapSearch?NPDID_wellbore=5096,sidetrack,6507/7-A-35 C,5096,44930,43771,9999-12-31,21564,272421,272421,0,STATOIL ASA (OLD),2013-01-29,2013-01-29,2013-05-08
6507/7-A-35 E,6507/7-A-35,Statoil ASA (old),STATOIL,095,PRODUCTION,OIL,DEVELOPMENT,2005-04-04,2005-04-20,HEIDRUN,2557-P,6507/7-2 HEIDRUN,NO,74.0,NULL,3960.0,345.6,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,HEIDRUN,8,NO,OIL,2005,2005,NULL,50,ED50,65,19,32.61,N,7,19,3.11,E,65.325725,7.317531,7245984.39,421631.09,32,6507,7,A,35,E,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=5110,http://www.npd.no/FactMapSearch?NPDID_wellbore=5110,sidetrack,6507/7-A-35 D,5110,44930,43771,9999-12-31,21564,272421,272421,0,STATOIL ASA (OLD),2012-07-25,2012-07-25,2013-05-08
6507/7-A-36,6507/7-A-36,Den norske stats oljeselskap a.s,STATOIL,095,PRODUCTION,OIL,DEVELOPMENT,1997-01-12,1997-06-10,HEIDRUN,1247-P,6507/7-2 HEIDRUN,NO,74.2,NULL,4658.0,345.6,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,HEIDRUN,8,NO,OIL,1997,1997,NULL,50,ED50,65,19,32.64,N,7,19,3.33,E,65.325733,7.317592,7245985.24,421633.96,32,6507,7,A,36,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3010,http://www.npd.no/FactMapSearch?NPDID_wellbore=3010,initial,NULL,3010,44930,43771,9999-12-31,21564,272421,272421,0,STATOIL,2012-07-25,2012-07-25,2013-05-08
6507/7-A-36 A,6507/7-A-36,StatoilHydro ASA,STATOIL,095,PRODUCTION,OIL,DEVELOPMENT,2008-08-30,2008-11-26,HEIDRUN,2997-P,6507/7-2 HEIDRUN,NO,74.2,NULL,3508.0,345.6,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,HEIDRUN,8,NO,OIL,2008,2008,NULL,50,ED50,65,19,32.64,N,7,19,3.33,E,65.325733,7.317592,7245985.24,421633.96,32,6507,7,A,36,A,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=5883,http://www.npd.no/FactMapSearch?NPDID_wellbore=5883,sidetrack,6507/7-A-36,5883,44930,43771,9999-12-31,21564,272421,272421,0,STATOILHYDRO ASA,2012-07-25,2012-07-25,2013-05-08
6507/7-A-37,6507/7-A-37,Den norske stats oljeselskap a.s,STATOIL,095,INJECTION,WATER,DEVELOPMENT,1998-10-16,1999-02-12,HEIDRUN,1486-P,6507/7-2 HEIDRUN,NO,74.0,NULL,5350.0,346.0,NORWEGIAN SEA,HEIDRUN,TLP CONCRETE,HEIDRUN,8,NO,WATER,1998,1999,NULL,173,ED50,65,19,32.68,N,7,19,3.7,E,65.325744,7.317694,7245986.35,421638.78,32,6507,7,A,37,NULL,NULL,http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=3553,http://www.npd.no/FactMapSearch?NPDID_wellbore=3553,initial,NULL,3553,44930,43771,9999-12-31,21564,272421,272421,0,STATOIL,2012-07-25,2012-07-25,2013-05-08
