seaSurveyName,seaNpdidSurvey,seaFactMapUrl,seaFactPageUrl,seaStatus,seaGeographicalArea,seaMarketAvailable,seaSurveyTypeMain,seaSurveyTypePart,seaCompanyReported,seaSourceType,seaSourceNumber,seaSourceSize,seaSourcePressure,seaSensorType,seaSensorNumbers,seaSensorLength,seaPlanFromDate,seaDateStarting,seaPlanToDate,seaDateFinalized,seaPlanCdpKm,seaCdpTotalKm,seaPlanBoatKm,seaBoatTotalKm,sea3DKm2,seaPolygonKind,seaPolyGeometryWKT
"ST13456",7799,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7799","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2013&nav3=7799","Ferdig","Nordsjøen",Nei,"Grunnundersøkelser","Ikke seismikk","Statoil Petroleum AS",NULL,0,0,"0",NULL,0,0,2013-03-27,2013-04-15,2013-05-07,2013-04-28,NULL,NULL,NULL,NULL,NULL,"Område inkludert snuområde","POLYGON((2.14825 61.185417,2.226694 61.172417,2.147889 61.060611,2.073611 61.069111,2.14825 61.185417))"
"ST13456",7799,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7799","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Finished|2013&nav3=7799","Ferdig","Nordsjøen",Nei,"Grunnundersøkelser","Ikke seismikk","Statoil Petroleum AS",NULL,0,0,"0",NULL,0,0,2013-03-27,2013-04-15,2013-05-07,2013-04-28,NULL,NULL,NULL,NULL,NULL,"Område unntatt snuområde","POLYGON((2.14825 61.185417,2.226694 61.172417,2.147889 61.060611,2.073611 61.069111,2.14825 61.185417))"
"ST13455",7800,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7800","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Ongoing&nav3=7800","Pågående","Nordsjøen",Nei,"Grunnundersøkelser","Ikke seismikk","Statoil Petroleum AS",NULL,0,0,"0",NULL,0,0,2013-04-29,2013-04-29,2013-05-20,9999-12-31,NULL,NULL,NULL,NULL,NULL,"Område unntatt snuområde","POLYGON((2.978333 56.631111,2.988333 56.792778,3.282778 56.786667,3.271389 56.625,2.978333 56.631111))"
"ST13455",7800,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7800","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Ongoing&nav3=7800","Pågående","Nordsjøen",Nei,"Grunnundersøkelser","Ikke seismikk","Statoil Petroleum AS",NULL,0,0,"0",NULL,0,0,2013-04-29,2013-04-29,2013-05-20,9999-12-31,NULL,NULL,NULL,NULL,NULL,"Område inkludert snuområde","POLYGON((2.978333 56.631111,2.988333 56.792778,3.282778 56.786667,3.271389 56.625,2.978333 56.631111))"
"MARIA-SBS",7801,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7801","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Ongoing&nav3=7801","Pågående","Norskehavet",Nei,"Grunnundersøkelser","Ikke seismikk","Wintershall Norge AS",NULL,UNKNOWN,UNKNOWN,UNKNOWN,NULL,UNKNOWN,UNKNOWN,2013-04-01,2013-05-02,2013-09-30,9999-12-31,1,NULL,900,NULL,NULL,"Område unntatt snuområde","POLYGON((7.3175 65.3275,6.551944 64.995833,6.990556 64.781389,6.990833 64.781389,7.3175 65.3275))"
"MARIA-SBS",7801,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7801","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Ongoing&nav3=7801","Pågående","Norskehavet",Nei,"Grunnundersøkelser","Ikke seismikk","Wintershall Norge AS",NULL,UNKNOWN,UNKNOWN,UNKNOWN,NULL,UNKNOWN,UNKNOWN,2013-04-01,2013-05-02,2013-09-30,9999-12-31,1,NULL,900,NULL,NULL,"Område inkludert snuområde","POLYGON((7.3175 65.3275,6.551944 64.995833,6.990556 64.781389,6.990833 64.781389,7.3175 65.3275))"
"WIN13301",7802,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7802","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Ongoing&nav3=7802","Pågående","Norskehavet",Nei,"Borestedundersøkelse / sitesurvey","2D","Wintershall Norge AS","Seismisk kilde",1,120 cu in,"2000 PSI","Kabler",1,1200,2013-03-26,2013-04-13,2013-05-31,9999-12-31,200,NULL,200,NULL,NULL,"Område unntatt snuområde","POLYGON((7.206111 64.998333,7.319722 64.973889,7.262222 64.925833,7.149167 64.950278,7.206111 64.998333))"
"WIN13301",7802,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7802","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Ongoing&nav3=7802","Pågående","Norskehavet",Nei,"Borestedundersøkelse / sitesurvey","2D","Wintershall Norge AS","Seismisk kilde",1,120 cu in,"2000 PSI","Kabler",1,1200,2013-03-26,2013-04-13,2013-05-31,9999-12-31,200,NULL,200,NULL,NULL,"Område inkludert snuområde","POLYGON((7.1875 65.022222,7.376667 64.981944,7.257222 64.881667,7.068611 64.922222,7.1875 65.022222))"
"ST13304",7803,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7803","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Planned&nav3=7803","Planlagt","Barentshavet - Sør",Ja,"Borestedundersøkelse / sitesurvey","2D","Statoil ASA","Seismisk kilde",1,160 kubikk tommer eller ca. 2.6 liter,"2000 PSI","Kabler",1,1200,2013-03-16,9999-12-31,2013-06-19,9999-12-31,380,NULL,380,NULL,NULL,"Område unntatt snuområde","POLYGON((20.869444 71.594167,20.868611 71.719722,21.268611 71.719722,21.266667 71.594167,20.869444 71.594167))"
"ST13304",7803,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7803","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Planned&nav3=7803","Planlagt","Barentshavet - Sør",Ja,"Borestedundersøkelse / sitesurvey","2D","Statoil ASA","Seismisk kilde",1,160 kubikk tommer eller ca. 2.6 liter,"2000 PSI","Kabler",1,1200,2013-03-16,9999-12-31,2013-06-19,9999-12-31,380,NULL,380,NULL,NULL,"Område inkludert snuområde","POLYGON((20.869444 71.594167,20.868611 71.719722,21.268611 71.719722,21.266667 71.594167,20.869444 71.594167))"
"ST13462",7804,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7804","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Planned&nav3=7804","Planlagt","Barentshavet - Sør",Nei,"Grunnundersøkelser","Ikke seismikk","Statoil Petroleum AS",NULL,0,0,"0",NULL,0,0,2013-04-01,9999-12-31,2013-06-28,9999-12-31,NULL,NULL,NULL,NULL,NULL,"Område unntatt snuområde","POLYGON((21.028889 71.672778,21.325833 71.672778,21.325833 71.5575,21.028889 71.5575,21.028889 71.672778))"
"ST13462",7804,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7804","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Planned&nav3=7804","Planlagt","Barentshavet - Sør",Nei,"Grunnundersøkelser","Ikke seismikk","Statoil Petroleum AS",NULL,0,0,"0",NULL,0,0,2013-04-01,9999-12-31,2013-06-28,9999-12-31,NULL,NULL,NULL,NULL,NULL,"Område inkludert snuområde","POLYGON((21.028889 71.672778,21.325833 71.672778,21.325833 71.5575,21.028889 71.5575,21.028889 71.672778))"
"ST13461",7805,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7805","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Planned&nav3=7805","Planlagt","Barentshavet - Sør",Nei,"Grunnundersøkelser","Ikke seismikk","Statoil Petroleum AS",NULL,0,0,"0",NULL,0,0,2013-04-01,9999-12-31,2013-06-28,9999-12-31,NULL,NULL,NULL,NULL,NULL,"Område unntatt snuområde","POLYGON((21.028889 71.672778,21.325833 71.672778,21.325833 71.5575,21.028889 71.5575,21.028889 71.672778))"
"ST13461",7805,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7805","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Planned&nav3=7805","Planlagt","Barentshavet - Sør",Nei,"Grunnundersøkelser","Ikke seismikk","Statoil Petroleum AS",NULL,0,0,"0",NULL,0,0,2013-04-01,9999-12-31,2013-06-28,9999-12-31,NULL,NULL,NULL,NULL,NULL,"Område inkludert snuområde","POLYGON((21.028889 71.672778,21.325833 71.672778,21.325833 71.5575,21.028889 71.5575,21.028889 71.672778))"
"ST13459",7806,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7806","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Ongoing&nav3=7806","Pågående","Barentshavet - Sør",Nei,"Grunnundersøkelser","Ikke seismikk","Statoil Petroleum AS",NULL,0,0,"0",NULL,0,0,2013-04-01,2013-05-06,2013-07-20,9999-12-31,NULL,NULL,NULL,NULL,NULL,"Område unntatt snuområde","POLYGON((20.521111 72.486389,20.720833 72.453056,20.911667 72.408889,25.040833 71.228056,25.215556 71.1575,25.191944 71.035556,25.429167 70.980556,25.640556 70.927778,25.776667 70.9725,25.879167 70.9425,25.878333 70.909444,25.531111 70.920278,25.346389 70.989722,25.240833 70.991389,25.152778 71.03,25.02 71.217778,21.012778 72.364444,20.763333 72.424167,20.539167 72.471667,23.501389 71.214722,23.780833 71.130833,23.8275 71.061389,23.557778 70.894722,23.698611 70.784722,23.565278 70.674444,23.488056 70.711944,23.561667 70.785556,23.448333 70.893333,23.716944 71.076944,23.441389 71.200556,20.521667 72.463889,20.523889 72.38,20.015556 72.378056,20.001944 72.6275,20.517222 72.629167,20.521111 72.486389,20.521111 72.486389))"
"ST13459",7806,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7806","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Ongoing&nav3=7806","Pågående","Barentshavet - Sør",Nei,"Grunnundersøkelser","Ikke seismikk","Statoil Petroleum AS",NULL,0,0,"0",NULL,0,0,2013-04-01,2013-05-06,2013-07-20,9999-12-31,NULL,NULL,NULL,NULL,NULL,"Område inkludert snuområde","POLYGON((20.521111 72.486389,20.720833 72.453056,20.911667 72.408889,25.040833 71.228056,25.215556 71.1575,25.191944 71.035556,25.429167 70.980556,25.640556 70.927778,25.776667 70.9725,25.879167 70.9425,25.878333 70.909444,25.531111 70.920278,25.346389 70.989722,25.240833 70.991389,25.152778 71.03,25.02 71.217778,21.012778 72.364444,20.763333 72.424167,20.539167 72.471667,23.501389 71.214722,23.780833 71.130833,23.8275 71.061389,23.557778 70.894722,23.698611 70.784722,23.565278 70.674444,23.488056 70.711944,23.561667 70.785556,23.448333 70.893333,23.716944 71.076944,23.441389 71.200556,20.521667 72.463889,20.523889 72.38,20.015556 72.378056,20.001944 72.6275,20.517222 72.629167,20.521111 72.486389,20.521111 72.486389))"
"ST13460",7807,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7807","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Planned&nav3=7807","Planlagt","Barentshavet - Sør",Nei,"Grunnundersøkelser","Ikke seismikk","Statoil Petroleum AS",NULL,0,0,"0",NULL,0,0,2013-05-01,9999-12-31,2013-07-20,9999-12-31,NULL,NULL,NULL,NULL,NULL,"Område inkludert snuområde","POLYGON((20.521111 72.486389,20.720833 72.453056,20.911667 72.408889,25.040833 71.228056,25.215556 71.1575,25.191944 71.035556,25.429167 70.980556,25.640556 70.927778,25.776667 70.9725,25.879167 70.9425,25.878333 70.909444,25.531111 70.920278,25.346389 70.989722,25.240833 70.991389,25.152778 71.03,25.02 71.217778,21.012778 72.364444,20.763333 72.424167,20.539167 72.471667,23.501389 71.214722,23.780833 71.130833,23.8275 71.061389,23.557778 70.894722,23.698611 70.784722,23.565278 70.674444,23.488056 70.711944,23.561667 70.785556,23.448333 70.893333,23.716944 71.076944,23.441389 71.200556,20.521667 72.463889,20.523889 72.38,20.015556 72.378056,20.001944 72.6275,20.517222 72.629167,20.521111 72.486389,20.521111 72.486389))"
"ST13460",7807,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7807","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Planned&nav3=7807","Planlagt","Barentshavet - Sør",Nei,"Grunnundersøkelser","Ikke seismikk","Statoil Petroleum AS",NULL,0,0,"0",NULL,0,0,2013-05-01,9999-12-31,2013-07-20,9999-12-31,NULL,NULL,NULL,NULL,NULL,"Område unntatt snuområde","POLYGON((20.521111 72.486389,20.720833 72.453056,20.911667 72.408889,25.040833 71.228056,25.215556 71.1575,25.191944 71.035556,25.429167 70.980556,25.640556 70.927778,25.776667 70.9725,25.879167 70.9425,25.878333 70.909444,25.531111 70.920278,25.346389 70.989722,25.240833 70.991389,25.152778 71.03,25.02 71.217778,21.012778 72.364444,20.763333 72.424167,20.539167 72.471667,23.501389 71.214722,23.780833 71.130833,23.8275 71.061389,23.557778 70.894722,23.698611 70.784722,23.565278 70.674444,23.488056 70.711944,23.561667 70.785556,23.448333 70.893333,23.716944 71.076944,23.441389 71.200556,20.521667 72.463889,20.523889 72.38,20.015556 72.378056,20.001944 72.6275,20.517222 72.629167,20.521111 72.486389,20.521111 72.486389))"
"ST13312",7808,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7808","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Ongoing&nav3=7808","Pågående","Nordsjøen",Ja,"Borestedundersøkelse / sitesurvey","2D","Statoil ASA","Seismisk kilde",1,160 kubikk tommer eller ca. 2.6 liter,"2000 PSI","Kabler",1,1200,2013-04-22,2013-04-26,2013-05-18,9999-12-31,60,NULL,60,NULL,NULL,"Område unntatt snuområde","POLYGON((2.377222 58.786944,2.375556 58.876667,2.505833 58.877222,2.506944 58.7875,2.377222 58.786944))"
"ST13312",7808,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7808","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Ongoing&nav3=7808","Pågående","Nordsjøen",Ja,"Borestedundersøkelse / sitesurvey","2D","Statoil ASA","Seismisk kilde",1,160 kubikk tommer eller ca. 2.6 liter,"2000 PSI","Kabler",1,1200,2013-04-22,2013-04-26,2013-05-18,9999-12-31,60,NULL,60,NULL,NULL,"Område inkludert snuområde","POLYGON((2.377222 58.786944,2.375556 58.876667,2.505833 58.877222,2.506944 58.7875,2.377222 58.786944))"
"PL692GORE",7809,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7809","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Planned&nav3=7809","Planlagt","Norskehavet",Nei,"Grunnundersøkelser","Ikke seismikk","Repsol Exploration Norge AS",NULL,UNKNOWN,UNKNOWN,UNKNOWN,NULL,UNKNOWN,UNKNOWN,2013-04-30,9999-12-31,2013-07-31,9999-12-31,NULL,NULL,NULL,NULL,NULL,"Område inkludert snuområde","POLYGON((8.25 66.083333,10.666667 66.083333,10.666667 65.583333,8.25 65.583333,8.25 66.083333))"
"PL692GORE",7809,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7809","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Planned&nav3=7809","Planlagt","Norskehavet",Nei,"Grunnundersøkelser","Ikke seismikk","Repsol Exploration Norge AS",NULL,UNKNOWN,UNKNOWN,UNKNOWN,NULL,UNKNOWN,UNKNOWN,2013-04-30,9999-12-31,2013-07-31,9999-12-31,NULL,NULL,NULL,NULL,NULL,"Område unntatt snuområde","POLYGON((8.25 66.083333,10.666667 66.083333,10.666667 65.583333,8.25 65.583333,8.25 66.083333))"
"DOLPH-13013D",7810,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7810","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Planned&nav3=7810","Planlagt","Nordsjøen",Ja,"Ordinær seismisk undersøkelse","3D","Dolphin Geophysical AS","Seismisk kilde",2,4100 cu in,"2000 psi","Kabler",10,6500,2013-03-05,9999-12-31,2013-05-31,9999-12-31,14000,NULL,700,NULL,9040.1900,"Område inkludert snuområde","POLYGON((0.596494 56.624539,2.784217 56.620278,3.5 56.043931,3.5 55.833333,1.996408 55.831117,0.597308 55.831186,0.596494 56.624539,0.596494 56.624539))"
"DOLPH-13013D",7810,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7810","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Planned&nav3=7810","Planlagt","Nordsjøen",Ja,"Ordinær seismisk undersøkelse","3D","Dolphin Geophysical AS","Seismisk kilde",2,4100 cu in,"2000 psi","Kabler",10,6500,2013-03-05,9999-12-31,2013-05-31,9999-12-31,14000,NULL,700,NULL,9040.1900,"Område unntatt snuområde","POLYGON((2.873561 56.450272,3.31085 56.102178,3.371119 55.996372,3.372447 55.932069,3.088247 55.930431,0.747094 55.970722,0.736911 56.368806,1.336636 56.535519,2.056031 56.535836,2.873561 56.450272,2.873561 56.450272))"
"MC3D-BYL2013",7811,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7811","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Planned&nav3=7811","Planlagt","Nordsjøen",Ja,"Ordinær seismisk undersøkelse","3D","Multiklient Invest AS","Seismisk kilde",2,4135 cu in,"2000 PSI","Kabler",10,6000,2013-05-01,9999-12-31,2013-08-31,9999-12-31,5320,NULL,266,NULL,63.2400,"Område unntatt snuområde","POLYGON((1.720892 59.305617,1.855739 59.532178,1.854033 59.433483,1.776322 59.30615,1.720892 59.305617))"
"MC3D-BYL2013",7811,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7811","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Planned&nav3=7811","Planlagt","Nordsjøen",Ja,"Ordinær seismisk undersøkelse","3D","Multiklient Invest AS","Seismisk kilde",2,4135 cu in,"2000 PSI","Kabler",10,6000,2013-05-01,9999-12-31,2013-08-31,9999-12-31,5320,NULL,266,NULL,63.2400,"Område inkludert snuområde","POLYGON((1.691389 59.215314,1.711667 59.289997,1.980661 59.739292,1.9781 59.598031,2.032525 59.532272,2.030283 59.432575,1.992075 59.357844,1.905339 59.217317,1.691389 59.215314))"
"TRO13",7812,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7812","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Planned&nav3=7812","Planlagt","Barentshavet - Sør",Ja,"Ordinær seismisk undersøkelse","3D","CGG Veritas Services SA","Seismisk kilde",2,4600 cu.in.,"2000 psi","Kabler",12,8000,2013-05-10,9999-12-31,2013-10-15,9999-12-31,7000,NULL,11000,NULL,6394.19,"Område unntatt snuområde","POLYGON((18.896919 72.295842,17.756953 70.824675,17.146208 70.870833,17.464453 71.324214,16.877144 71.366533,17.621461 72.390239,18.896919 72.295842,18.896919 72.295842))"
"TRO13",7812,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7812","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Planned&nav3=7812","Planlagt","Barentshavet - Sør",Ja,"Ordinær seismisk undersøkelse","3D","CGG Veritas Services SA","Seismisk kilde",2,4600 cu.in.,"2000 psi","Kabler",12,8000,2013-05-10,9999-12-31,2013-10-15,9999-12-31,7000,NULL,11000,NULL,6394.19,"Område inkludert snuområde","POLYGON((16.180925 71.221872,16.765322 71.181717,16.465169 70.727233,18.178325 70.597783,19.654875 72.430269,17.150875 72.61565,16.180925 71.221872,16.180925 71.221872))"
"MAE13301",7813,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7813","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Ongoing&nav3=7813","Pågående","Norskehavet",Ja,"Borestedundersøkelse / sitesurvey","2D","Maersk Oil Norway AS","Seismisk kilde",6x Sercel Mini G guns,140 cu inch,"207 bar","Kabler",1,800,2013-04-10,2013-04-10,2013-05-17,9999-12-31,800,NULL,800,NULL,NULL,"Område inkludert snuområde","POLYGON((6.792461 64.702194,6.893172 64.723486,6.970644 64.654883,6.858219 64.600597,6.751583 64.577058,6.669906 64.652872,6.792461 64.702194,6.792461 64.702194))"
"MAE13301",7813,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7813","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Ongoing&nav3=7813","Pågående","Norskehavet",Ja,"Borestedundersøkelse / sitesurvey","2D","Maersk Oil Norway AS","Seismisk kilde",6x Sercel Mini G guns,140 cu inch,"207 bar","Kabler",1,800,2013-04-10,2013-04-10,2013-05-17,9999-12-31,800,NULL,800,NULL,NULL,"Område unntatt snuområde","POLYGON((6.808103 64.690528,6.879058 64.705733,6.9337 64.656867,6.838308 64.610989,6.765539 64.595583,6.707406 64.649136,6.808103 64.690528,6.808103 64.690528))"
"SWB13",7814,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7814","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Planned&nav3=7814","Planlagt","Barentshavet - Sør",Ja,"Ordinær seismisk undersøkelse","3D","CGG Veritas Services SA","Seismisk kilde",2,4600 cu.in.,"2000 psi","Kabler",12,8000,2013-04-01,9999-12-31,2013-10-15,9999-12-31,7000,NULL,11370,NULL,6784.9900,"Område inkludert snuområde","POLYGON((21.282856 74.186467,22.530592 73.621522,22.909617 73.440567,18.868811 72.690903,17.064158 73.434781,17.957825 73.617064,18.737997 73.770022,19.331439 73.757611,20.066256 73.8146,20.48605 73.892167,20.877836 73.993469,21.282856 74.186467,21.282856 74.186467))"
"SWB13",7814,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7814","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Planned&nav3=7814","Planlagt","Barentshavet - Sør",Ja,"Ordinær seismisk undersøkelse","3D","CGG Veritas Services SA","Seismisk kilde",2,4600 cu.in.,"2000 psi","Kabler",12,8000,2013-04-01,9999-12-31,2013-10-15,9999-12-31,7000,NULL,11370,NULL,6784.9900,"Område unntatt snuområde","POLYGON((22.002261 73.505106,19.035722 72.952497,17.983781 73.391753,20.994694 73.959036,22.002261 73.505106,22.002261 73.505106))"
"RD1302",7815,"http://www.npd.no/FactMapSearch?NPDID_seis_acquisition=7815","http://factpages.npd.no/FactPages/default.aspx?nav1=seis_acquisition&nav2=PageView|Ongoing&nav3=7815","Pågående","Nordsjøen",Nei,"Grunnundersøkelser","Ikke seismikk","RWE Dea Norge AS",NULL,UNKNOWN,UNKNOWN,UNKNOWN,NULL,UNKNOWN,UNKNOWN,2013-04-15,2013-04-19,2013-07-31,9999-12-31,NULL,NULL,NULL,NULL,NULL,"Område inkludert snuområde","POLYGON((4.5 62.216667,4.5 62,4 62,4 61.75,3.566667 61.75,3.566667 62.083333,3.75 62.083333,3.75 62.133333,4.1 62.133333,4.1 62.183333,4.366667 62.183333,4.366667 62.216667,4.5 62.216667))"
