wlbWellboreName,wlbNpdidWellbore,wlbWell,wlbDrillingOperator,wlbProductionLicence,wlbDrillingFacility,wlbEntryDate,wlbCompletionDate,wlbDrillPermit,wlbTotalDepth,wlbWaterDepth,wlbMainArea,wlbEntryYear,wlbCompletionYear,wlbSeismicLocation,wlbGeodeticDatum,wlbNsDeg,wlbNsMin,wlbNsSec,wlbNsCode,wlbEwDeg,wlbEwMin,wlbEwSec,wlbEwCode,wlbNsDecDeg,wlbEwDesDeg,wlbNsUtm,wlbEwUtm,wlbUtmZone,wlbNamePart1,wlbNamePart2,wlbNamePart3,wlbNamePart4,wlbNamePart5,wlbNamePart6,wlbDateUpdated,wlbDateUpdatedMax,dateSyncNPD
25/2-U-6,969,25/2-U-6,Elf Petroleum Norge AS,026,NULL,1985-09-07,1985-09-07,16-G6,147.0,112.6,NORTH SEA,1985,1985,NULL,ED50,59,53,27.24,N,2,21,23.04,E,59.8909,2.3564,6639591.07,463981.93,31,25,2,U,6,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/5-U-1,1959,25/5-U-1,Elf Petroleum Norge AS,NULL,NULL,9999-12-31,9999-12-31,280-G,0.0,0.0,NORTH SEA,0,0,NULL,ED50,59,44,3.56,N,2,33,28,E,59.7343,2.5578,6622060.99,475135.25,31,25,5,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/5-U-2,1960,25/5-U-2,Elf Petroleum Norge AS,NULL,NULL,9999-12-31,9999-12-31,281-G,0.0,0.0,NORTH SEA,0,0,NULL,ED50,59,44,3.56,N,2,33,28,E,59.7343,2.5578,6622060.99,475135.25,31,25,5,U,2,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/5-U-3,1961,25/5-U-3,Elf Petroleum Norge AS,NULL,NULL,9999-12-31,9999-12-31,282-G,0.0,0.0,NORTH SEA,0,0,NULL,ED50,59,44,3.56,N,2,33,28,E,59.7343,2.5578,6622060.99,475135.25,31,25,5,U,3,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/5-U-4,1962,25/5-U-4,Elf Petroleum Norge AS,NULL,NULL,9999-12-31,9999-12-31,283-G,0.0,0.0,NORTH SEA,0,0,NULL,ED50,59,44,3.56,N,2,33,28,E,59.7343,2.5578,6622060.99,475135.25,31,25,5,U,4,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/5-U-5,1963,25/5-U-5,Elf Petroleum Norge AS,NULL,NULL,9999-12-31,9999-12-31,284-G,0.0,0.0,NORTH SEA,0,0,NULL,ED50,59,44,3.56,N,2,33,28,E,59.7343,2.5578,6622060.99,475135.25,31,25,5,U,5,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/5-U-6,1964,25/5-U-6,Elf Petroleum Norge AS,NULL,NULL,9999-12-31,9999-12-31,285-G,0.0,0.0,NORTH SEA,0,0,NULL,ED50,59,44,3.56,N,2,33,28,E,59.7343,2.5578,6622060.99,475135.25,31,25,5,U,6,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/5-U-7,5738,25/5-U-7,Lundin Norway AS,363,BUCENTAUR,2008-01-28,2008-01-28,418-G1,164.3,119.3,NORTH SEA,2008,2008,NULL,ED50,59,44,40.9,N,2,23,42.79,E,59.7447,2.3952,6623288.22,466005.78,31,25,5,U,7,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/5-U-8,5739,25/5-U-8,Lundin Norway AS,363,BUCENTAUR,2008-01-29,2008-01-29,418-G2,151.6,119.5,NORTH SEA,2008,2008,NULL,ED50,59,44,40.69,N,2,23,38.97,E,59.7446,2.3942,6623282.27,465946.08,31,25,5,U,8,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/5-U-9,5740,25/5-U-9,Lundin Norway AS,363,BUCENTAUR,2008-01-30,2008-01-30,418-G3,151.3,119.3,NORTH SEA,2008,2008,NULL,ED50,59,44,42.59,N,2,23,40.4,E,59.7452,2.3946,6623340.84,465968.94,31,25,5,U,9,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/5-U-10,5770,25/5-U-10,Det norske oljeselskap ASA (old),414,BUCENTAUR,2008-01-10,2008-01-14,427-G1,160.0,119.5,NORTH SEA,2008,2008,NULL,ED50,59,44,20.34,N,2,34,2.28,E,59.7390,2.5673,6622576.55,475674.03,31,25,5,U,10,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/5-U-11,5781,25/5-U-11,Det norske oljeselskap ASA (old),414,BUCENTAUR,2008-01-10,2008-01-14,427-G2,155.0,119.5,NORTH SEA,2008,2008,NULL,ED50,59,44,23.4,N,2,33,59.71,E,59.7398,2.5666,6622671.47,475634.52,31,25,5,U,11,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/5-U-12,5782,25/5-U-12,Det norske oljeselskap ASA (old),414,BUCENTAUR,2008-01-10,2008-01-14,427-G3,142.0,119.5,NORTH SEA,2008,2008,NULL,ED50,59,44,20.11,N,2,33,53.72,E,59.7389,2.5649,6622570.31,475540.31,31,25,5,U,12,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/5-U-21,6384,25/5-U-21,Det norske oljeselskap ASA,364,BUCENTAUR,9999-12-31,9999-12-31,507-G,0.0,120.0,NORTH SEA,0,0,NULL,ED50,59,44,21.42,N,2,34,1.37,E,59.7393,2.5670,6622610.05,475660.04,31,25,5,U,21,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/5-U-22,6385,25/5-U-22,Det norske oljeselskap ASA,364,BUCENTAUR,9999-12-31,9999-12-31,508-G,0.0,120.0,NORTH SEA,0,0,NULL,ED50,59,44,20.48,N,2,34,1.38,E,59.7390,2.5671,6622580.97,475660.01,31,25,5,U,22,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/5-U-23,6386,25/5-U-23,Det norske oljeselskap ASA,364,BUCENTAUR,9999-12-31,9999-12-31,509-G,0.0,120.0,NORTH SEA,0,0,NULL,ED50,59,44,21.42,N,2,34,3.22,E,59.7393,2.5676,6622609.86,475688.93,31,25,5,U,23,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/5-U-24,6387,25/5-U-24,Det norske oljeselskap ASA,364,BUCENTAUR,9999-12-31,9999-12-31,510-G,0.0,120.0,NORTH SEA,0,0,NULL,ED50,59,44,22.36,N,2,34,1.36,E,59.7395,2.5670,6622639.13,475660.07,31,25,5,U,24,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/5-U-25,6388,25/5-U-25,Det norske oljeselskap ASA,364,BUCENTAUR,9999-12-31,9999-12-31,511-G,0.0,120.0,NORTH SEA,0,0,NULL,ED50,59,44,21.41,N,2,33,59.51,E,59.7393,2.5665,6622609.93,475630.99,31,25,5,U,25,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/8-U-1,3266,25/8-U-1,Esso Exploration and Production Norway A/S,NULL,BUCENTAUR,1996-08-22,1996-08-23,343-G1,248.0,126.0,NORTH SEA,1996,1996,NULL,ED50,59,27,4.7,N,2,22,0.73,E,59.4513,2.3669,6590630.63,464100.88,31,25,8,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/8-U-2,3272,25/8-U-2,Esso Exploration and Production Norway A/S,NULL,BUCENTAUR,1996-08-24,1996-08-24,343-G2,189.0,126.0,NORTH SEA,1996,1996,NULL,ED50,59,27,2.49,N,2,22,0.61,E,59.4507,2.3668,6590562.29,464098.34,31,25,8,U,2,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/8-U-3,3273,25/8-U-3,Esso Exploration and Production Norway A/S,NULL,BUCENTAUR,1996-08-26,1996-08-26,343-G3,170.0,126.0,NORTH SEA,1996,1996,NULL,ED50,59,28,3.59,N,2,22,33.65,E,59.4677,2.3760,6592447.40,464636.46,31,25,8,U,3,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/8-U-4,3274,25/8-U-4,Esso Exploration and Production Norway A/S,NULL,BUCENTAUR,1996-08-25,1996-08-25,343-G4,169.0,126.0,NORTH SEA,1996,1996,NULL,ED50,59,27,57.66,N,2,24,8.2,E,59.4660,2.4023,6592250.29,466123.25,31,25,8,U,4,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/8-U-5,3275,25/8-U-5,Esso Exploration and Production Norway A/S,NULL,BUCENTAUR,1996-08-25,1996-08-25,343-G5,172.0,126.0,NORTH SEA,1996,1996,NULL,ED50,59,27,13.06,N,2,24,45.49,E,59.4536,2.4126,6590865.43,466698.13,31,25,8,U,5,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/8-U-6,3276,25/8-U-6,Esso Exploration and Production Norway A/S,NULL,BUCENTAUR,1996-08-25,1996-08-26,343-G6,169.0,126.0,NORTH SEA,1996,1996,NULL,ED50,59,26,34.37,N,2,23,48.08,E,59.4429,2.3967,6589676.71,465783.13,31,25,8,U,6,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/8-U-7,3277,25/8-U-7,Esso Exploration and Production Norway A/S,NULL,BUCENTAUR,1996-08-27,1996-08-27,343-G7,170.0,126.0,NORTH SEA,1996,1996,NULL,ED50,59,27,3.79,N,2,21,58.54,E,59.4511,2.3663,6590602.81,464066.12,31,25,8,U,7,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/8-U-8,5654,25/8-U-8,Esso Exploration and Production Norway A/S,NULL,BUCENTAUR,1996-08-28,1996-08-28,343-G8,134.9,126.0,NORTH SEA,1996,1996,NULL,ED50,59,27,3.67,N,2,22,3.13,E,59.4510,2.3675,6590598.41,464138.38,31,25,8,U,8,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/8-U-9,5655,25/8-U-9,Esso Exploration and Production Norway A/S,NULL,BUCENTAUR,1996-08-28,1996-08-28,343-G9,134.9,126.0,NORTH SEA,1996,1996,NULL,ED50,59,27,11.66,N,2,22,21.44,E,59.4532,2.3726,6590842.84,464429.09,31,25,8,U,9,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/8-U-10,5656,25/8-U-10,Esso Exploration and Production Norway A/S,NULL,BUCENTAUR,1996-08-28,1996-08-28,405-G1,134.7,126.0,NORTH SEA,1996,1996,NULL,ED50,59,27,5.71,N,2,22,26.46,E,59.4516,2.3740,6590658.04,464506.42,31,25,8,U,10,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/8-U-11,5657,25/8-U-11,Esso Exploration and Production Norway A/S,NULL,BUCENTAUR,1996-08-28,1996-08-28,405-G2,134.6,126.0,NORTH SEA,1996,1996,NULL,ED50,59,27,10.73,N,2,22,50.02,E,59.4530,2.3806,6590809.85,464878.93,31,25,8,U,11,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/8-U-12,5658,25/8-U-12,Esso Exploration and Production Norway A/S,NULL,BUCENTAUR,1996-08-28,1996-08-28,405-G3,134.3,126.0,NORTH SEA,1996,1996,NULL,ED50,59,27,16.72,N,2,22,45.17,E,59.4546,2.3792,6590995.85,464804.28,31,25,8,U,12,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/8-U-13,5659,25/8-U-13,Esso Exploration and Production Norway A/S,NULL,BUCENTAUR,1996-08-28,1966-08-28,405-G4,141.8,126.0,NORTH SEA,1996,1966,NULL,ED50,59,27,18.93,N,2,23,10.94,E,59.4553,2.3864,6591060.45,465210.74,31,25,8,U,13,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/8-U-14,5660,25/8-U-14,Esso Exploration and Production Norway A/S,NULL,BUCENTAUR,1997-07-02,1997-07-02,406-G1,151.3,124.0,NORTH SEA,1997,1997,NULL,ED50,59,28,35.02,N,2,14,0.34,E,59.4764,2.2334,6593504.09,456567.00,31,25,8,U,14,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/8-U-15,5661,25/8-U-15,Esso Exploration and Production Norway A/S,NULL,BUCENTAUR,1997-07-03,1997-07-03,406-G2,159.2,127.2,NORTH SEA,1997,1997,NULL,ED50,59,27,17.21,N,2,23,5.72,E,59.4548,2.3849,6591008.00,465128.05,31,25,8,U,15,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/8-U-16,5662,25/8-U-16,Esso Exploration and Production Norway A/S,NULL,BUCENTAUR,1997-07-03,1997-07-03,406-G3,159.4,127.4,NORTH SEA,1997,1997,NULL,ED50,59,27,15.93,N,2,23,8.09,E,59.4544,2.3856,6590968.06,465165.01,31,25,8,U,16,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/8-U-17,5663,25/8-U-17,Esso Exploration and Production Norway A/S,NULL,BUCENTAUR,1997-07-04,1997-07-04,406-G4,146.0,128.0,NORTH SEA,1997,1997,NULL,ED50,59,27,23.6,N,2,23,3.31,E,59.4566,2.3843,6591206.02,465091.92,31,25,8,U,17,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/8-U-18,5664,25/8-U-18,Esso Exploration and Production Norway A/S,NULL,BUCENTAUR,1997-07-03,1997-07-03,406-G5,164.5,126.5,NORTH SEA,1997,1997,NULL,ED50,59,27,46.55,N,2,24,19.3,E,59.4629,2.4054,6591905.06,466294.93,31,25,8,U,18,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/8-U-19,5665,25/8-U-19,Esso Exploration and Production Norway A/S,NULL,BUCENTAUR,1997-07-04,1997-07-04,406-G6,174.2,127.2,NORTH SEA,1997,1997,NULL,ED50,59,26,35.04,N,2,23,23.75,E,59.4431,2.3899,6589700.93,465400.03,31,25,8,U,19,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/8-U-20,5666,25/8-U-20,Esso Exploration and Production Norway A/S,NULL,BUCENTAUR,1997-07-04,1997-07-04,406-G7,167.0,127.5,NORTH SEA,1997,1997,NULL,ED50,59,27,30.76,N,2,21,46.72,E,59.4585,2.3630,6591438.86,463887.94,31,25,8,U,20,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/8-U-21,6637,25/8-U-21,Det norske oljeselskap ASA,169 C,BUCENTAUR,9999-12-31,9999-12-31,544-G,0.0,126.0,NORTH SEA,0,0,NULL,ED50,59,24,14,N,2,22,6,E,59.4039,2.3683,6585349.55,464133.76,31,25,8,U,21,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/8-U-22,6638,25/8-U-22,Det norske oljeselskap ASA,169 C,BUCENTAUR,9999-12-31,9999-12-31,545-G,0.0,126.0,NORTH SEA,0,0,NULL,ED50,59,24,13,N,2,22,7,E,59.4036,2.3686,6585318.47,464149.24,31,25,8,U,22,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/8-U-23,6639,25/8-U-23,Det norske oljeselskap ASA,169 C,BUCENTAUR,9999-12-31,9999-12-31,546-G,0.0,126.0,NORTH SEA,0,0,NULL,ED50,59,24,13,N,2,22,6,E,59.4036,2.3683,6585318.62,464133.46,31,25,8,U,23,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/8-U-24,6640,25/8-U-24,Det norske oljeselskap ASA,169 C,BUCENTAUR,9999-12-31,9999-12-31,547-G,0.0,126.0,NORTH SEA,0,0,NULL,ED50,59,24,12,N,2,22,8,E,59.4033,2.3689,6585287.38,464164.72,31,25,8,U,24,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/8-U-25,6884,25/8-U-25,Det norske oljeselskap ASA,169 C,TRANSOCEAN BARENTS,2012-05-07,2012-05-07,624-G,521.0,127.0,NORTH SEA,2012,2012,NULL,ED50,59,24,13.06,N,2,22,6.39,E,59.4036,2.3684,6585320.41,464139.63,31,25,8,U,25,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/10-U-1,5741,25/10-U-1,Lundin Norway AS,304,BUCENTAUR,9999-12-31,9999-12-31,419-G1,40.0,0.0,NORTH SEA,0,0,NULL,ED50,59,6,34.8,N,2,9,58.8,E,59.1097,2.1663,6552712.95,452254.73,31,25,10,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/10-U-2,5742,25/10-U-2,Lundin Norway AS,304,BUCENTAUR,9999-12-31,9999-12-31,419-G2,40.0,0.0,NORTH SEA,0,0,NULL,ED50,59,6,34.8,N,2,9,58.8,E,59.1097,2.1663,6552712.95,452254.73,31,25,10,U,2,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/10-U-3,5743,25/10-U-3,Lundin Norway AS,304,BUCENTAUR,9999-12-31,9999-12-31,419-G3,40.0,0.0,NORTH SEA,0,0,NULL,ED50,59,6,34.8,N,2,9,58.8,E,59.1097,2.1663,6552712.95,452254.73,31,25,10,U,3,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-1,5667,25/11-U-1,Esso Exploration and Production Norway A/S,001,MARINER,1974-10-02,1974-10-02,407-G1,0.0,0.0,NORTH SEA,1974,1974,NULL,ED50,59,12,10,N,2,22,45,E,59.2028,2.3792,6562948.55,464540.20,31,25,11,U,1,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-2,5668,25/11-U-2,Esso Exploration and Production Norway A/S,001,MARINER,1974-10-07,1974-10-07,407-G2,0.0,0.0,NORTH SEA,1974,1974,NULL,ED50,59,12,10,N,2,22,45,E,59.2028,2.3792,6562948.55,464540.20,31,25,11,U,2,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-3,5669,25/11-U-3,Esso Exploration and Production Norway A/S,001,NORSKALD,1978-10-27,1978-10-27,408-G1,157.5,124.0,NORTH SEA,1978,1978,NULL,ED50,59,10,33.54,N,2,23,47.08,E,59.1760,2.3964,6559955.80,465498.12,31,25,11,U,3,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-4,5670,25/11-U-4,Esso Exploration and Production Norway A/S,001,NORSKALD,1978-10-28,1978-10-28,408-G2,158.5,123.0,NORTH SEA,1978,1978,NULL,ED50,59,10,33.54,N,2,23,47.08,E,59.1760,2.3964,6559955.80,465498.12,31,25,11,U,4,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-5,5671,25/11-U-5,Esso Exploration and Production Norway A/S,001,FUGRO I,1999-08-19,1999-09-04,409-G1,234.9,129.0,NORTH SEA,1999,1999,NULL,ED50,59,15,58.19,N,2,26,57.53,E,59.2662,2.4493,6569971.85,468604.99,31,25,11,U,5,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-6,5672,25/11-U-6,Esso Exploration and Production Norway A/S,001,FUGRO I,1999-08-19,1999-09-04,409-G2,150.4,129.4,NORTH SEA,1999,1999,NULL,ED50,59,15,58.79,N,2,27,0.24,E,59.2663,2.4501,6569990.05,468648.06,31,25,11,U,6,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-7,5673,25/11-U-7,Esso Exploration and Production Norway A/S,001,FUGRO I,1999-08-19,1999-09-04,409-G3,146.3,128.7,NORTH SEA,1999,1999,NULL,ED50,59,15,56.78,N,2,26,58.63,E,59.2658,2.4496,6569928.09,468622.05,31,25,11,U,7,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-8,5674,25/11-U-8,Esso Exploration and Production Norway A/S,001,FUGRO I,1999-08-19,1999-09-04,409-G4,201.3,128.9,NORTH SEA,1999,1999,NULL,ED50,59,15,57.4,N,2,27,1.46,E,59.2659,2.4504,6569946.90,468667.02,31,25,11,U,8,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-9,5675,25/11-U-9,Esso Exploration and Production Norway A/S,001,FUGRO I,1999-08-19,1999-09-04,409-G5,146.2,125.2,NORTH SEA,1999,1999,NULL,ED50,59,11,41.51,N,2,19,14.34,E,59.1949,2.3207,6562099.88,461189.03,31,25,11,U,9,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-10,5676,25/11-U-10,Esso Exploration and Production Norway A/S,001,FUGRO I,1999-08-19,1999-09-04,409-G6,145.5,125.6,NORTH SEA,1999,1999,NULL,ED50,59,11,41.49,N,2,19,15.73,E,59.1949,2.3210,6562099.03,461211.08,31,25,11,U,10,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-11,5677,25/11-U-11,Esso Exploration and Production Norway A/S,001,FUGRO I,1999-08-19,1999-09-04,409-G7,132.6,129.6,NORTH SEA,1999,1999,NULL,ED50,59,15,55.98,N,2,27,56.04,E,59.2656,2.4656,6569895.94,469531.01,31,25,11,U,11,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-12,5678,25/11-U-12,Esso Exploration and Production Norway A/S,001,FUGRO I,1999-08-19,1999-09-04,409-G8,132.6,129.6,NORTH SEA,1999,1999,NULL,ED50,59,15,29.6,N,2,26,53.95,E,59.2582,2.4483,6569087.95,468540.98,31,25,11,U,12,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-13,5679,25/11-U-13,Esso Exploration and Production Norway A/S,001,FUGRO I,1999-08-19,1999-09-04,409-G9,132.5,129.7,NORTH SEA,1999,1999,NULL,ED50,59,15,29.44,N,2,26,54.14,E,59.2582,2.4484,6569082.98,468543.95,31,25,11,U,13,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-14,5680,25/11-U-14,Esso Exploration and Production Norway A/S,001,FUGRO I,1999-08-19,1999-09-04,410-G1,131.8,128.8,NORTH SEA,1999,1999,NULL,ED50,59,15,2.3,N,2,26,20.12,E,59.2506,2.4389,6568247.97,467998.01,31,25,11,U,14,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-15,5681,25/11-U-15,Esso Exploration and Production Norway A/S,001,NULL,1999-08-19,1999-09-04,410-G2,131.6,128.6,NORTH SEA,1999,1999,NULL,ED50,59,14,48.55,N,2,26,3.31,E,59.2468,2.4343,6567824.90,467728.08,31,25,11,U,15,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-16,5682,25/11-U-16,Esso Exploration and Production Norway A/S,001,NULL,1999-08-19,1999-09-04,410-G3,130.7,128.7,NORTH SEA,1999,1999,NULL,ED50,59,14,48.49,N,2,26,3.5,E,59.2468,2.4343,6567823.01,467731.07,31,25,11,U,16,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-17,5706,25/11-U-17,Esso Exploration and Production Norway A/S,001,NULL,1999-08-19,1999-09-04,410-G4,130.7,128.7,NORTH SEA,1999,1999,NULL,ED50,59,14,35.03,N,2,25,46.36,E,59.2431,2.4295,6567408.98,467455.92,31,25,11,U,17,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-18,5707,25/11-U-18,Esso Exploration and Production Norway A/S,001,NULL,1999-08-19,1999-09-04,410-G5,131.9,128.9,NORTH SEA,1999,1999,NULL,ED50,59,14,7.69,N,2,25,12.56,E,59.2355,2.4202,6566567.91,466912.95,31,25,11,U,18,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-19,5708,25/11-U-19,Esso Exploration and Production Norway A/S,001,NULL,1999-08-19,1999-09-04,410-G6,132.0,129.1,NORTH SEA,1999,1999,NULL,ED50,59,14,7.53,N,2,25,12.69,E,59.2354,2.4202,6566562.94,466914.97,31,25,11,U,19,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-20,5709,25/11-U-20,Esso Exploration and Production Norway A/S,001,NULL,1999-08-19,1999-09-04,410-G7,132.5,129.5,NORTH SEA,1999,1999,NULL,ED50,59,13,40.38,N,2,24,38.71,E,59.2279,2.4108,6565727.85,466368.95,31,25,11,U,20,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-21,5710,25/11-U-21,Esso Exploration and Production Norway A/S,001,NULL,1999-08-19,1999-09-04,410-G8,132.2,129.2,NORTH SEA,1999,1999,NULL,ED50,59,13,13.07,N,2,24,4.94,E,59.2203,2.4014,6564887.85,465825.99,31,25,11,U,21,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-22,5711,25/11-U-22,Esso Exploration and Production Norway A/S,001,NULL,1999-08-19,1999-09-04,410-G9,131.8,129.0,NORTH SEA,1999,1999,NULL,ED50,59,13,12.95,N,2,24,5.32,E,59.2203,2.4015,6564884.09,465831.98,31,25,11,U,22,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-23,5712,25/11-U-23,Esso Exploration and Production Norway A/S,001,NULL,1999-08-19,1999-09-04,413-G1,131.2,128.2,NORTH SEA,1999,1999,NULL,ED50,59,12,28.27,N,2,23,31.37,E,59.2079,2.3920,6563506.91,465281.02,31,25,11,U,23,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-24,5713,25/11-U-24,Esso Exploration and Production Norway A/S,001,NULL,1999-08-19,1999-09-04,413-G2,130.9,127.9,NORTH SEA,1999,1999,NULL,ED50,59,12,28.28,N,2,23,9.49,E,59.2079,2.3860,6563510.40,464933.94,31,25,11,U,24,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-25,5714,25/11-U-25,Esso Exploration and Production Norway A/S,001,NULL,1999-08-19,1999-09-04,413-G3,131.0,128.0,NORTH SEA,1999,1999,NULL,ED50,59,12,28.14,N,2,23,9.81,E,59.2078,2.3861,6563506.02,464938.98,31,25,11,U,25,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-26,5715,25/11-U-26,Esso Exploration and Production Norway A/S,001,NULL,1999-08-19,1999-09-04,413-G4,130.6,127.7,NORTH SEA,1999,1999,NULL,ED50,59,12,24.37,N,2,23,6.16,E,59.2068,2.3850,6563389.94,464880.01,31,25,11,U,26,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-27,5716,25/11-U-27,Esso Exploration and Production Norway A/S,001,NULL,1999-08-19,1999-09-04,413-G5,128.1,126.1,NORTH SEA,1999,1999,NULL,ED50,59,11,37.46,N,2,20,1.99,E,59.1937,2.3339,6561966.98,461943.93,31,25,11,U,27,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-28,5717,25/11-U-28,Esso Exploration and Production Norway A/S,001,NULL,1999-08-19,1999-09-04,413-G6,129.0,126.0,NORTH SEA,1999,1999,NULL,ED50,59,11,37.43,N,2,20,1.93,E,59.1937,2.3339,6561966.06,461942.97,31,25,11,U,28,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-29,5718,25/11-U-29,Esso Exploration and Production Norway A/S,001,NULL,1999-08-19,1999-09-04,413-G7,128.9,126.1,NORTH SEA,1999,1999,NULL,ED50,59,11,37.33,N,2,20,1.93,E,59.1937,2.3339,6561962.96,461942.94,31,25,11,U,29,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-30,5719,25/11-U-30,Esso Exploration and Production Norway A/S,001,NULL,1999-08-19,1999-09-04,413-G8,130.3,127.4,NORTH SEA,1999,1999,NULL,ED50,59,11,33.17,N,2,22,48.77,E,59.1925,2.3802,6561808.77,464589.42,31,25,11,U,30,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-31,5720,25/11-U-31,Esso Exploration and Production Norway A/S,001,NULL,1999-08-19,1999-09-04,413-G9,130.2,127.4,NORTH SEA,1999,1999,NULL,ED50,59,11,33.17,N,2,20,48.76,E,59.1925,2.3469,6561826.94,462684.85,31,25,11,U,31,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-32,5721,25/11-U-32,Esso Exploration and Production Norway A/S,001,NULL,1999-08-19,1999-09-04,414-G1,132.4,129.5,NORTH SEA,1999,1999,NULL,ED50,59,14,23.73,N,2,26,12.11,E,59.2399,2.4367,6567055.97,467861.03,31,25,11,U,32,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
25/11-U-33,5722,25/11-U-33,Esso Exploration and Production Norway A/S,001,NULL,1999-08-19,1999-09-04,414-G2,132.3,129.4,NORTH SEA,1999,1999,NULL,ED50,59,14,23.57,N,2,26,12.36,E,59.2399,2.4368,6567050.99,467864.95,31,25,11,U,33,NULL,NULL,2012-07-25,2012-07-25,2013-05-08
