fldName,fldOwnerName,fldOwnerKind,fldOwnerFrom,fldOwnerTo,fldLicenseeFrom,fldLicenseeTo,cmpLongName,fldCompanyShare,fldSdfiShare,fldNpdidField,cmpNpdidCompany,fldLicenseeDateUpdated,dateSyncNPD
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1999-12-11,2000-07-24,RWE Dea Norge AS,1.40000,NULL,43672,97557,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1999-12-11,2000-07-24,Enterprise Oil Norwegian AS,0.52083,NULL,43672,342,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1998-12-17,1999-12-11,Den norske stats oljeselskap a.s,52.70000,40.50000,43672,749,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1998-12-17,1999-12-11,Esso Exploration and Production Norway A/S,10.25000,NULL,43672,353,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1998-12-17,1999-12-11,Mobil Development Norway AS,7.50000,NULL,43672,474,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1998-12-17,1999-12-11,Norske Conoco A/S,6.04167,NULL,43672,221,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1998-12-17,1999-12-11,A/S Norske Shell,5.00000,NULL,43672,562,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1998-12-17,1999-12-11,Idemitsu Petroleum Norge AS,4.80000,NULL,43672,441,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1998-12-17,1999-12-11,Saga Petroleum ASA,4.78750,NULL,43672,716,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1998-12-17,1999-12-11,Norsk Hydro Produksjon AS,4.20000,NULL,43672,430,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1998-12-17,1999-12-11,Elf Petroleum Norge AS,2.80000,NULL,43672,298,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1998-12-17,1999-12-11,RWE Dea Norge AS,1.40000,NULL,43672,97557,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1998-12-17,1999-12-11,Enterprise Oil Norwegian AS,0.52083,NULL,43672,342,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1997-07-01,1998-12-17,Den norske stats oljeselskap a.s,52.70000,40.50000,43672,749,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1997-07-01,1998-12-17,Esso Exploration and Production Norway A/S,10.25000,NULL,43672,353,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1997-07-01,1998-12-17,Mobil Development Norway AS,7.50000,NULL,43672,474,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1997-07-01,1998-12-17,Norske Conoco A/S,6.04167,NULL,43672,221,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1997-07-01,1998-12-17,A/S Norske Shell,5.00000,NULL,43672,562,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1997-07-01,1998-12-17,Idemitsu Petroleum Norge AS,4.80000,NULL,43672,441,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1997-07-01,1998-12-17,Saga Petroleum ASA,4.78750,NULL,43672,716,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1997-07-01,1998-12-17,Norsk Hydro Produksjon AS,4.20000,NULL,43672,430,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1997-07-01,1998-12-17,Elf Petroleum Norge AS,2.80000,NULL,43672,298,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1997-07-01,1998-12-17,Deminex Norge AS,1.40000,NULL,43672,254,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1997-07-01,1998-12-17,Enterprise Oil Norwegian AS,0.52083,NULL,43672,342,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1995-05-04,1997-07-01,Den norske stats oljeselskap a.s,52.70000,40.50000,43672,749,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1995-05-04,1997-07-01,Esso Exploration and Production Norway A/S,10.25000,NULL,43672,353,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1995-05-04,1997-07-01,Mobil Development Norway AS,7.50000,NULL,43672,474,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1995-05-04,1997-07-01,Norske Conoco A/S,5.52083,NULL,43672,221,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1995-05-04,1997-07-01,A/S Norske Shell,5.00000,NULL,43672,562,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1995-05-04,1997-07-01,Idemitsu Petroleum Norge AS,4.80000,NULL,43672,441,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1995-05-04,1997-07-01,Saga Petroleum ASA,4.78750,NULL,43672,716,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1995-05-04,1997-07-01,Norsk Hydro Produksjon AS,4.20000,NULL,43672,430,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1995-05-04,1997-07-01,Elf Petroleum Norge AS,2.80000,NULL,43672,298,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1995-05-04,1997-07-01,Deminex Norge AS,1.40000,NULL,43672,254,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1995-05-04,1997-07-01,Amerada Hess Norge AS,0.52084,NULL,43672,67,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1995-05-04,1997-07-01,Enterprise Oil Norwegian AS,0.52083,NULL,43672,342,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1995-01-01,1995-05-04,Den norske stats oljeselskap a.s,52.70000,40.50000,43672,749,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1995-01-01,1995-05-04,Esso Exploration and Production Norway A/S,10.25000,NULL,43672,353,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1995-01-01,1995-05-04,Mobil Development Norway AS,7.50000,NULL,43672,474,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1995-01-01,1995-05-04,Norske Conoco A/S,5.52083,NULL,43672,221,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1995-01-01,1995-05-04,A/S Norske Shell,5.00000,NULL,43672,562,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1995-01-01,1995-05-04,Idemitsu Petroleum Norge AS,4.80000,NULL,43672,441,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1995-01-01,1995-05-04,Saga Petroleum ASA,4.43750,NULL,43672,716,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1995-01-01,1995-05-04,Norsk Hydro Produksjon AS,4.20000,NULL,43672,430,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1995-01-01,1995-05-04,Elf Petroleum Norge AS,2.80000,NULL,43672,298,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1995-01-01,1995-05-04,Deminex Norge AS,1.40000,NULL,43672,254,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1995-01-01,1995-05-04,Amerada Hess Norge AS,0.52084,NULL,43672,67,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1995-01-01,1995-05-04,Enterprise Oil Norwegian AS,0.52083,NULL,43672,342,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1995-01-01,1995-05-04,DNO Olje A/S,0.35000,NULL,43672,276,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1991-06-26,1995-01-01,Den norske stats oljeselskap a.s,52.70000,40.50000,43672,749,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1991-06-26,1995-01-01,Esso Exploration and Production Norway A/S,10.25000,NULL,43672,353,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1991-06-26,1995-01-01,Mobil Development Norway AS,7.50000,NULL,43672,474,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1991-06-26,1995-01-01,Norske Conoco A/S,5.00000,NULL,43672,221,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1991-06-26,1995-01-01,A/S Norske Shell,5.00000,NULL,43672,562,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1991-06-26,1995-01-01,Idemitsu Petroleum Norge AS,4.80000,NULL,43672,441,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1991-06-26,1995-01-01,Saga Petroleum ASA,4.43750,NULL,43672,716,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1991-06-26,1995-01-01,Norsk Hydro Produksjon AS,4.20000,NULL,43672,430,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1991-06-26,1995-01-01,Elf Petroleum Norge AS,2.80000,NULL,43672,298,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1991-06-26,1995-01-01,Deminex Norge AS,1.40000,NULL,43672,254,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1991-06-26,1995-01-01,Amerada Hess Norge AS,0.52084,NULL,43672,67,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1991-06-26,1995-01-01,Amoco Norway Oil Company,0.52083,NULL,43672,78,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1991-06-26,1995-01-01,Enterprise Oil Norwegian AS,0.52083,NULL,43672,342,9999-12-31,2013-05-08
STATFJORD ØST,STATFJORD ØST UNIT,BUSINESS ARRANGEMENT AREA,1991-06-26,9999-12-31,1991-06-26,1995-01-01,DNO Olje A/S,0.35000,NULL,43672,276,9999-12-31,2013-05-08
SVALIN,169,PRODUCTION LICENSE,2012-11-23,9999-12-31,2012-11-23,9999-12-31,Statoil Petroleum AS,57.00000,NULL,22507971,17237817,9999-12-31,2013-05-08
SVALIN,169,PRODUCTION LICENSE,2012-11-23,9999-12-31,2012-11-23,9999-12-31,Petoro AS,30.00000,NULL,22507971,1626839,9999-12-31,2013-05-08
SVALIN,169,PRODUCTION LICENSE,2012-11-23,9999-12-31,2012-11-23,9999-12-31,ExxonMobil Exploration & Production Norway AS,13.00000,NULL,22507971,2835212,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2012-04-30,9999-12-31,Statoil Petroleum AS,30.70630,NULL,104718,17237817,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2012-04-30,9999-12-31,Petoro AS,30.00000,NULL,104718,1626839,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2012-04-30,9999-12-31,ExxonMobil Exploration & Production Norway AS,20.99500,NULL,104718,2835212,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2012-04-30,9999-12-31,Centrica Resources (Norge) AS,12.71870,NULL,104718,4238233,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2012-04-30,9999-12-31,Idemitsu Petroleum Norge AS,4.32000,NULL,104718,441,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2012-04-30,9999-12-31,RWE Dea Norge AS,1.26000,NULL,104718,97557,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2012-01-01,2012-04-30,Statoil Petroleum AS,30.70630,NULL,104718,17237817,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2012-01-01,2012-04-30,Petoro AS,30.00000,NULL,104718,1626839,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2012-01-01,2012-04-30,ExxonMobil Exploration & Production Norway AS,20.99500,NULL,104718,2835212,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2012-01-01,2012-04-30,ConocoPhillips Skandinavia AS,6.64580,NULL,104718,2410696,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2012-01-01,2012-04-30,Centrica Resources (Norge) AS,6.07290,NULL,104718,4238233,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2012-01-01,2012-04-30,Idemitsu Petroleum Norge AS,4.32000,NULL,104718,441,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2012-01-01,2012-04-30,RWE Dea Norge AS,1.26000,NULL,104718,97557,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2010-01-01,2012-01-01,Statoil Petroleum AS,30.70630,NULL,104718,17237817,2012-12-06,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2010-01-01,2012-01-01,Petoro AS,30.00000,NULL,104718,1626839,2012-12-06,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2010-01-01,2012-01-01,ExxonMobil Exploration & Production Norway AS,18.47500,NULL,104718,2835212,2012-12-06,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2010-01-01,2012-01-01,ConocoPhillips Skandinavia AS,6.64580,NULL,104718,2410696,2012-12-06,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2010-01-01,2012-01-01,Centrica Resources (Norge) AS,6.07290,NULL,104718,4238233,2012-12-06,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2010-01-01,2012-01-01,Idemitsu Petroleum Norge AS,4.32000,NULL,104718,441,2012-12-06,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2010-01-01,2012-01-01,Total E&P Norge AS,2.52000,NULL,104718,2410708,2012-12-06,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2010-01-01,2012-01-01,RWE Dea Norge AS,1.26000,NULL,104718,97557,2012-12-06,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2009-11-01,2010-01-01,Statoil Petroleum AS,30.70630,NULL,104718,17237817,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2009-11-01,2010-01-01,Petoro AS,30.00000,NULL,104718,1626839,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2009-11-01,2010-01-01,ExxonMobil Exploration & Production Norway AS,18.47500,NULL,104718,2835212,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2009-11-01,2010-01-01,ConocoPhillips Skandinavia AS,6.64580,NULL,104718,2410696,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2009-11-01,2010-01-01,A/S Norske Shell,5.50000,NULL,104718,562,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2009-11-01,2010-01-01,Idemitsu Petroleum Norge AS,4.32000,NULL,104718,441,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2009-11-01,2010-01-01,Total E&P Norge AS,2.52000,NULL,104718,2410708,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2009-11-01,2010-01-01,RWE Dea Norge AS,1.26000,NULL,104718,97557,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2009-11-01,2010-01-01,Enterprise Oil Norge AS,0.57290,NULL,104718,1853786,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2009-01-01,2009-11-01,StatoilHydro Petroleum AS,30.70630,NULL,104718,4511658,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2009-01-01,2009-11-01,Petoro AS,30.00000,NULL,104718,1626839,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2009-01-01,2009-11-01,ExxonMobil Exploration & Production Norway AS,18.47500,NULL,104718,2835212,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2009-01-01,2009-11-01,ConocoPhillips Skandinavia AS,6.64580,NULL,104718,2410696,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2009-01-01,2009-11-01,A/S Norske Shell,5.50000,NULL,104718,562,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2009-01-01,2009-11-01,Idemitsu Petroleum Norge AS,4.32000,NULL,104718,441,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2009-01-01,2009-11-01,Total E&P Norge AS,2.52000,NULL,104718,2410708,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2009-01-01,2009-11-01,RWE Dea Norge AS,1.26000,NULL,104718,97557,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2009-01-01,2009-11-01,Enterprise Oil Norge AS,0.57290,NULL,104718,1853786,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2007-10-01,2009-01-01,Petoro AS,30.00000,NULL,104718,1626839,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2007-10-01,2009-01-01,StatoilHydro ASA,24.73000,NULL,104718,4511854,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2007-10-01,2009-01-01,ExxonMobil Exploration & Production Norway AS,18.47500,NULL,104718,2835212,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2007-10-01,2009-01-01,ConocoPhillips Skandinavia AS,6.64580,NULL,104718,2410696,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2007-10-01,2009-01-01,StatoilHydro Petroleum AS,5.97630,NULL,104718,4511658,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2007-10-01,2009-01-01,A/S Norske Shell,5.50000,NULL,104718,562,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2007-10-01,2009-01-01,Idemitsu Petroleum Norge AS,4.32000,NULL,104718,441,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2007-10-01,2009-01-01,Total E&P Norge AS,2.52000,NULL,104718,2410708,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2007-10-01,2009-01-01,RWE Dea Norge AS,1.26000,NULL,104718,97557,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2007-10-01,2009-01-01,Enterprise Oil Norge AS,0.57290,NULL,104718,1853786,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2007-01-02,2007-10-01,Petoro AS,30.00000,NULL,104718,1626839,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2007-01-02,2007-10-01,Statoil ASA (old),24.73000,NULL,104718,1622484,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2007-01-02,2007-10-01,ExxonMobil Exploration & Production Norway AS,18.47500,NULL,104718,2835212,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2007-01-02,2007-10-01,ConocoPhillips Skandinavia AS,6.64580,NULL,104718,2410696,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2007-01-02,2007-10-01,Norsk Hydro Petroleum AS,5.97630,NULL,104718,4524355,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2007-01-02,2007-10-01,A/S Norske Shell,5.50000,NULL,104718,562,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2007-01-02,2007-10-01,Idemitsu Petroleum Norge AS,4.32000,NULL,104718,441,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2007-01-02,2007-10-01,Total E&P Norge AS,2.52000,NULL,104718,2410708,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2007-01-02,2007-10-01,RWE Dea Norge AS,1.26000,NULL,104718,97557,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2007-01-02,2007-10-01,Enterprise Oil Norge AS,0.57290,NULL,104718,1853786,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2007-01-01,2007-01-02,Petoro AS,30.00000,NULL,104718,1626839,9999-12-31,2013-05-08
SYGNA,SYGNA UNIT,BUSINESS ARRANGEMENT AREA,1999-04-30,9999-12-31,2007-01-01,2007-01-02,Statoil ASA (old),24.73000,NULL,104718,1622484,9999-12-31,2013-05-08
