logFileName,wlbWellboreName,logFileId,wlbNpdidWellbore
HQLD_A_2C1__544-1__2-1-8__DLL-MSFL-GR__COMPOSITED__1.LAS,2/1-8,3570,459
HQLD_A_2C1__545-1__2-1-8__LDT-CNL-NGT__COMPOSITED__1.LAS,2/1-8,3571,459
HQLD_A_RAW_2C1__1165-1__2-1-8__ISF-LSS-GR-1__1.LAS,2/1-8,3818,459
HQLD_A_RAW_2C1__1166-1__2-1-8__ISF-LSS-GR-1_R1__1.LAS,2/1-8,3819,459
HQLD_A_RAW_2C1__1167-1__2-1-8__ISF-LSS-GR-1_R2__1.LAS,2/1-8,3820,459
HQLD_A_RAW_2C1__1168-1__2-1-8__ISF-LSS-MSFL-GR-2__1.LAS,2/1-8,3821,459
HQLD_A_RAW_2C1__1169-1__2-1-8__ISF-LSS-MSFL-GR-2_R__1.LAS,2/1-8,3822,459
HQLD_A_RAW_2C1__1170-1__2-1-8__ISF-LSS-MSFL-GR-2A__1.LAS,2/1-8,3824,459
HQLD_A_RAW_2C1__1171-1__2-1-8__ISF-LSS-MSFL-GR-2A_R__1.LAS,2/1-8,3825,459
HQLD_A_RAW_2C1__1172-1__2-1-8__ISF-BHC-MSFL-GR-3__1.LAS,2/1-8,3826,459
HQLD_A_RAW_2C1__1173-1__2-1-8__ISF-BHC-MSFL-GR-3_R1__1.LAS,2/1-8,3827,459
HQLD_A_RAW_2C1__1174-1__2-1-8__ISF-BHC-MSFL-GR-3_R2__1.LAS,2/1-8,3828,459
HQLD_A_RAW_2C1__1175-1__2-1-8__ISF-BHC-MSFL-GR-3_R3__1.LAS,2/1-8,3829,459
HQLD_A_RAW_2C1__1176-1__2-1-8__ISF-BHC-GR-4__1.LAS,2/1-8,3830,459
HQLD_A_RAW_2C1__1177-1__2-1-8__DLL-MSFL-GR-4__1.LAS,2/1-8,3831,459
HQLD_A_RAW_2C1__1178-1__2-1-8__LDT-CNL-NGT-4__1.LAS,2/1-8,3832,459
HQLD_A_RAW_2C1__1179-1__2-1-8__LDT-CNL-NGT-4_R__1.LAS,2/1-8,3833,459
HQLD_HYB_PUB_2C1__1176-1__2-1-8__COMPOSITE__1.LAS,2/1-8,12856,459
HQLD_A_2C1__547-1__2-4-11__IES__COMPOSITED__1.LAS,2/4-11,3572,255
HQLD_A_2C1__548-1__2-4-11__BHC-GR__COMPOSITED__1.LAS,2/4-11,3573,255
HQLD_A_2C1__549-1__2-4-11__DLL__COMPOSITED__1.LAS,2/4-11,3574,255
HQLD_A_2C1__550-1__2-4-11__PML-ML__COMPOSITED__1.LAS,2/4-11,3576,255
HQLD_A_2C1__551-1__2-4-11__BGT__COMPOSITED__1.LAS,2/4-11,3577,255
HQLD_A_2C1__552-1__2-4-11__SNP__COMPOSITED__1.LAS,2/4-11,3578,255
HQLD_A_RAW_2C1__1181-1__2-4-11__IES-1__1.LAS,2/4-11,3835,255
HQLD_A_RAW_2C1__1182-1__2-4-11__IES-2__1.LAS,2/4-11,3836,255
HQLD_A_RAW_2C1__1183-1__2-4-11__IES-3__1.LAS,2/4-11,3837,255
HQLD_A_RAW_2C1__1184-1__2-4-11__BHC-GR-1__1.LAS,2/4-11,3838,255
HQLD_A_RAW_2C1__1185-1__2-4-11__BHC-GR-2__1.LAS,2/4-11,3839,255
HQLD_A_RAW_2C1__1186-1__2-4-11__BHC-GR-3__1.LAS,2/4-11,3840,255
HQLD_A_RAW_2C1__1187-1__2-4-11__DLL-2__1.LAS,2/4-11,3841,255
HQLD_A_RAW_2C1__1188-1__2-4-11__DLL-2_R__1.LAS,2/4-11,3842,255
HQLD_A_RAW_2C1__1189-1__2-4-11__PML-ML-2__1.LAS,2/4-11,3843,255
HQLD_A_RAW_2C1__1190-1__2-4-11__FDC-2__1.LAS,2/4-11,3845,255
HQLD_A_RAW_2C1__1191-1__2-4-11__BGT-1__1.LAS,2/4-11,3846,255
HQLD_A_RAW_2C1__1192-1__2-4-11__SNP-2__1.LAS,2/4-11,3847,255
HQLD_HYB_PUB_2C1__1190-1__2-4-11__COMPOSITE__1.LAS,2/4-11,12864,255
HQLD_A_2C1__554-1__2-4-12__IES__COMPOSITED__1.LAS,2/4-12,3579,256
HQLD_A_2C1__555-1__2-4-12__BHC-GR__COMPOSITED__1.LAS,2/4-12,3580,256
HQLD_A_2C1__556-1__2-4-12__FDC-CNL-GR__COMPOSITED__1.LAS,2/4-12,3581,256
HQLD_A_RAW_2C1__1331-1__2-4-12__IES-2__1.LAS,2/4-12,3989,256
HQLD_A_RAW_2C1__1332-1__2-4-12__IES-3__1.LAS,2/4-12,3990,256
HQLD_A_RAW_2C1__1333-1__2-4-12__BHC-GR-1__1.LAS,2/4-12,3991,256
HQLD_A_RAW_2C1__1334-1__2-4-12__BHC-GR-2__1.LAS,2/4-12,3992,256
HQLD_A_RAW_2C1__1335-1__2-4-12__BHC-GR-3__1.LAS,2/4-12,3993,256
HQLD_A_RAW_2C1__1336-1__2-4-12__FDC-CNL-GR-3__1.LAS,2/4-12,3994,256
HQLD_HYB_PUB_2C1__1062-1__2-4-12__COMPOSITE__1.LAS,2/4-12,12795,256
HQLD_A_2C1__566-1__2-7-2__IES__COMPOSITED__1.LAS,2/7-2,3589,187
HQLD_A_2C1__567-1__2-7-2__BHC-GR__COMPOSITED__1.LAS,2/7-2,3590,187
HQLD_A_2C1__568-1__2-7-2__DLL__COMPOSITED__1.LAS,2/7-2,3591,187
HQLD_A_2C1__569-1__2-7-2__MLL-ML__COMPOSITED__1.LAS,2/7-2,3592,187
HQLD_A_2C1__570-1__2-7-2__FDC-GR__COMPOSITED__1.LAS,2/7-2,3594,187
HQLD_A_2C1__571-1__2-7-2__SNP__COMPOSITED__1.LAS,2/7-2,3595,187
HQLD_A_RAW_2C1__1338-1__2-7-2__BHC-GR-1__1.LAS,2/7-2,3995,187
HQLD_A_RAW_2C1__1339-1__2-7-2__BHC-GR-1_R__1.LAS,2/7-2,3996,187
HQLD_A_RAW_2C1__1340-1__2-7-2__BHC-GR-2__1.LAS,2/7-2,3998,187
HQLD_A_RAW_2C1__1341-1__2-7-2__BHC-GR-3__1.LAS,2/7-2,3999,187
HQLD_A_RAW_2C1__1342-1__2-7-2__BHC-GR-4__1.LAS,2/7-2,4000,187
HQLD_A_RAW_2C1__1343-1__2-7-2__BHC-GR-4_R__1.LAS,2/7-2,4001,187
HQLD_A_RAW_2C1__1344-1__2-7-2__IES-1-2__1.LAS,2/7-2,4002,187
HQLD_A_RAW_2C1__1345-1__2-7-2__IES-1-2_R__1.LAS,2/7-2,4003,187
HQLD_A_RAW_2C1__1346-1__2-7-2__IES-3__1.LAS,2/7-2,4004,187
HQLD_A_RAW_2C1__1347-1__2-7-2__IES-4__1.LAS,2/7-2,4005,187
HQLD_A_RAW_2C1__1348-1__2-7-2__IES-4_R__1.LAS,2/7-2,4006,187
HQLD_A_RAW_2C1__1349-1__2-7-2__DLL-3__1.LAS,2/7-2,4007,187
HQLD_A_RAW_2C1__1350-1__2-7-2__MLL-ML-3__1.LAS,2/7-2,4009,187
HQLD_A_RAW_2C1__1351-1__2-7-2__FDC-3__1.LAS,2/7-2,4010,187
HQLD_A_RAW_2C1__1352-1__2-7-2__FDC-3_R__1.LAS,2/7-2,4011,187
HQLD_A_RAW_2C1__1353-1__2-7-2__FDC-GR-4__1.LAS,2/7-2,4012,187
HQLD_A_RAW_2C1__1354-1__2-7-2__SNP-3__1.LAS,2/7-2,4013,187
HQLD_A_RAW_2C1__1355-1__2-7-2__SNP-3_R__1.LAS,2/7-2,4014,187
HQLD_HYB_PUB_2C1__1066-1__2-7-2__COMPOSITE__1.LAS,2/7-2,12797,187
HQLD_A_2C1__57-1__2-9-3__DITD-SDT-SRT-SGT__COMPOSI__1.LAS,2/9-3,3593,1443
HQLD_A_2C1__58-1__2-9-3__LDT-CNT-SGT__COMPOSITED__1.LAS,2/9-3,3602,1443
HQLD_A_2C1__59-1__2-9-3__MWD-RES-GR__COMPOSITED__1.LAS,2/9-3,3609,1443
HQLD_A_RAW_2C1__1045-1__2-9-3__DITD-SDT-SGT-1__1.LAS,2/9-3,3694,1443
HQLD_A_RAW_2C1__1046-1__2-9-3__DITD-SDT-SGT-1_R__1.LAS,2/9-3,3695,1443
HQLD_A_RAW_2C1__1047-1__2-9-3__DITD-SDT-SGT-2__1.LAS,2/9-3,3696,1443
HQLD_A_RAW_2C1__1048-1__2-9-3__DITD-SDT-SRT-SGT-3__1.LAS,2/9-3,3697,1443
HQLD_A_RAW_2C1__1049-1__2-9-3__DITD-SDT-SRT-SGT-3_R__1.LAS,2/9-3,3698,1443
HQLD_A_RAW_2C1__1050-1__2-9-3__LDT-CNT-SGT-3__1.LAS,2/9-3,3699,1443
HQLD_A_RAW_2C1__1051-1__2-9-3__LDT-CNT-SGT-3_R__1.LAS,2/9-3,3700,1443
HQLD_A_RAW_2C1__1052-1__2-9-3__MWD-RES-GR-1-3__1.LAS,2/9-3,3701,1443
HQLD_HYB_PUB_2C1__1036-1__2-9-3__COMPOSITE__1.LAS,2/9-3,12782,1443
HQLD_A_2C1__573-1__2-7-6__IES__COMPOSITED__1.LAS,2/7-6,3596,265
HQLD_A_2C1__574-1__2-7-6__BHC-GR__COMPOSITED__1.LAS,2/7-6,3597,265
HQLD_A_2C1__575-1__2-7-6__DLL__COMPOSITED__1.LAS,2/7-6,3598,265
HQLD_A_2C1__576-1__2-7-6__MLL-ML__COMPOSITED__1.LAS,2/7-6,3599,265
HQLD_A_2C1__577-1__2-7-6__FDC__COMPOSITED__1.LAS,2/7-6,3600,265
HQLD_A_2C1__578-1__2-7-6__SNP__COMPOSITED__1.LAS,2/7-6,3601,265
HQLD_A_RAW_2C1__1313-1__2-7-6__IES-1__1.LAS,2/7-6,3971,265
HQLD_A_RAW_2C1__1314-1__2-7-6__IES-2__1.LAS,2/7-6,3972,265
HQLD_A_RAW_2C1__1315-1__2-7-6__IES-3__1.LAS,2/7-6,3973,265
HQLD_A_RAW_2C1__1316-1__2-7-6__BHC-GR-1__1.LAS,2/7-6,3974,265
HQLD_A_RAW_2C1__1317-1__2-7-6__BHC-GR-2__1.LAS,2/7-6,3975,265
HQLD_A_RAW_2C1__1318-1__2-7-6__BHC-GR-3__1.LAS,2/7-6,3976,265
HQLD_A_RAW_2C1__1319-1__2-7-6__DLL-3__1.LAS,2/7-6,3977,265
HQLD_A_RAW_2C1__1320-1__2-7-6__MLL-ML-3__1.LAS,2/7-6,3979,265
HQLD_A_RAW_2C1__1321-1__2-7-6__FDC-3__1.LAS,2/7-6,3980,265
HQLD_A_RAW_2C1__1322-1__2-7-6__SNP-3__1.LAS,2/7-6,3981,265
HQLD_HYB_PUB_2C1__1194-1__2-7-6__COMPOSITE__1.LAS,2/7-6,12866,265
HQLD_A_2C1__580-1__2-7-13__ISF-BHC-GR__COMPOSITED__1.LAS,2/7-13,3603,272
HQLD_A_2C1__581-1__2-7-13__DLL-MSFL-GR__COMPOSITED__1.LAS,2/7-13,3604,272
HQLD_A_2C1__582-1__2-7-13__FDC-CNL-GR__COMPOSITED__1.LAS,2/7-13,3605,272
HQLD_A_RAW_2C1__1324-1__2-7-13__ISF-BHC-GR-1__1.LAS,2/7-13,3982,272
HQLD_A_RAW_2C1__1325-1__2-7-13__ISF-2__1.LAS,2/7-13,3983,272
HQLD_A_RAW_2C1__1326-1__2-7-13__BHC-GR-2__1.LAS,2/7-13,3984,272
HQLD_A_RAW_2C1__1327-1__2-7-13__ISF-BHC-GR-3__1.LAS,2/7-13,3985,272
HQLD_A_RAW_2C1__1328-1__2-7-13__DLL-MSFL-GR-3__1.LAS,2/7-13,3986,272
HQLD_A_RAW_2C1__1329-1__2-7-13__FDC-CNL-GR-3__1.LAS,2/7-13,3987,272
HQLD_HYB_PUB_2C1__1196-1__2-7-13__COMPOSITE__1.LAS,2/7-13,12867,272
HQLD_A_2C1__585-1__2-4-13__AC-CDL-GR__COMPOSITED__1.LAS,2/4-13,3606,1313
HQLD_A_2C1__586-1__2-4-13__DLL-GR__COMPOSITED__1.LAS,2/4-13,3607,1313
HQLD_A_2C1__587-1__2-4-13__MWD-RES-GR__COMPOSITED__1.LAS,2/4-13,3608,1313
HQLD_A_RAW_2C1__1461-1__2-4-13__AC-CDL-GR-1__1.LAS,2/4-13,4119,1313
HQLD_A_RAW_2C1__1462-1__2-4-13__AC-CDL-GR-1_R__1.LAS,2/4-13,4120,1313
HQLD_A_RAW_2C1__1463-1__2-4-13__DLL-GR-1__1.LAS,2/4-13,4121,1313
HQLD_A_RAW_2C1__1464-1__2-4-13__DLL-GR-1_R__1.LAS,2/4-13,4122,1313
HQLD_A_RAW_2C1__1465-1__2-4-13__MWD-RES-GR-1__1.LAS,2/4-13,4123,1313
HQLD_HYB_PUB_2C1__1228-1__2-4-13__COMPOSITE__1.LAS,2/4-13,12884,1313
HQLD_A_2C1__590-1__2-7-17__ISF-BHC-GR__COMPOSITED__1.LAS,2/7-17,3610,200
HQLD_A_RAW_2C1__1468-1__2-7-17__ISF-BHC-GR-1__1.LAS,2/7-17,4124,200
HQLD_A_RAW_2C1__1469-1__2-7-17__ISF-BHC-GR-1_R__1.LAS,2/7-17,4125,200
HQLD_HYB_PUB_2C1__1231-1__2-7-17__COMPOSITE__1.LAS,2/7-17,12885,200
HQLD_A_2C1__61-1__2-5-2__IES__COMPOSITED__1.LAS,2/5-2,3611,188
HQLD_A_2C1__62-1__2-5-2__BHC-GR__COMPOSITED__1.LAS,2/5-2,3612,188
HQLD_A_2C1__63-1__2-5-2__DLL__COMPOSITED__1.LAS,2/5-2,3613,188
HQLD_A_2C1__64-1__2-5-2__MLL-ML__COMPOSITED__1.LAS,2/5-2,3614,188
HQLD_A_2C1__65-1__2-5-2__FDC-GR__COMPOSITED__1.LAS,2/5-2,3615,188
HQLD_A_2C1__66-1__2-5-2__SNP-GR__COMPOSITED__1.LAS,2/5-2,3616,188
HQLD_A_RAW_2C1__679-1__2-5-2__IES-1__1.LAS,2/5-2,4666,188
HQLD_A_RAW_2C1__680-1__2-5-2__IES-4__1.LAS,2/5-2,4667,188
HQLD_A_RAW_2C1__681-1__2-5-2__BHC-GR-3__1.LAS,2/5-2,4668,188
HQLD_A_RAW_2C1__682-1__2-5-2__MLL-ML-3__1.LAS,2/5-2,4669,188
