wlbNpdidWellbore,wlbWellName,wlbWellboreName,wlbField,wlbProductionLicence,wlbWellType,wlbDrillingOperator,wlbMultilateral,wlbDrillingFacility,wlbProductionFacility,wlbEntryDate,wlbCompletionDate,wlbContent,wlbStatus,wlbSymbol,wlbPurpose,wlbWaterDepth,wlbFactPageUrl,wlbFactMapUrl,wlbDiscoveryWellbore,wlbPointGeometryWKT
1336,"2/8-A-7","2/8-A-7 A","VALHALL","006","DEVELOPMENT","Amoco Norway Oil Company","NO","VALHALL","VALHALL DP",1988-11-07,1989-01-08,"OIL","PLUGGED",50,"PRODUCTION",69.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1336","http://www.npd.no/FactMapSearch?NPDID_wellbore=1336","NO","POINT(3.395467 56.278039)"
1337,"34/10-A-18","34/10-A-18","GULLFAKS","050","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","GULLFAKS A","GULLFAKS A",1988-09-27,1988-11-16,"WATER","INJECTING",173,"INJECTION",134.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1337","http://www.npd.no/FactMapSearch?NPDID_wellbore=1337","NO","POINT(2.189303 61.176353)"
40,"16/7-2","16/7-2",NULL,"072","EXPLORATION","Esso Exploration and Production Norway A/S","NO","GLOMAR BISCAY II",NULL,1982-01-11,1982-03-30,"GAS","P&A",9,"WILDCAT",83.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=40","http://www.npd.no/FactMapSearch?NPDID_wellbore=40","YES","POINT(2.0342 58.474028)"
1339,"7321/9-1","7321/9-1",NULL,"141","EXPLORATION","Norsk Hydro Produksjon AS","NO","ROSS RIG",NULL,1988-10-25,1988-11-28,"SHOWS","P&A",12,"WILDCAT",459.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1339","http://www.npd.no/FactMapSearch?NPDID_wellbore=1339","NO","POINT(21.683522 73.268706)"
1340,"6507/8-4","6507/8-4","HEIDRUN","124","EXPLORATION","Den norske stats oljeselskap a.s","NO","DEEPSEA BERGEN",NULL,1990-06-14,1990-08-13,"OIL/GAS","P&A",13,"WILDCAT",354.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1340","http://www.npd.no/FactMapSearch?NPDID_wellbore=1340","YES","POINT(7.399903 65.388106)"
1341,"30/6-C-11","30/6-C-11","OSEBERG","053","DEVELOPMENT","Norsk Hydro Produksjon AS","NO","TRANSOCEAN 8","OSEBERG C",1988-10-14,1991-09-15,"GAS","INJECTING",91,"INJECTION",108.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1341","http://www.npd.no/FactMapSearch?NPDID_wellbore=1341","NO","POINT(2.776 60.608172)"
1342,"6506/12-6","6506/12-6","ÅSGARD","094","EXPLORATION","Den norske stats oljeselskap a.s","NO","DYVI DELTA",NULL,1986-03-31,1986-08-02,"GAS/CONDENSATE","P&A",17,"APPRAISAL",272.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1342","http://www.npd.no/FactMapSearch?NPDID_wellbore=1342","NO","POINT(6.778664 65.166)"
1343,"2/4-14","2/4-14",NULL,"146","EXPLORATION","Saga Petroleum ASA","NO","TREASURE SAGA",NULL,1988-10-06,1989-01-31,"OIL/GAS","SUSP.REENTERED LATER",13,"WILDCAT",68.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1343","http://www.npd.no/FactMapSearch?NPDID_wellbore=1343","YES","POINT(3.1453 56.684794)"
1344,"2/4-B-3","2/4-B-3 A","EKOFISK","018","DEVELOPMENT","Phillips Petroleum Company Norway","NO","EKOFISK B","EKOFISK B",1988-10-06,1988-11-12,"OIL","PLUGGED",50,"PRODUCTION",71.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1344","http://www.npd.no/FactMapSearch?NPDID_wellbore=1344","NO","POINT(3.203861 56.565219)"
1345,"2/4-K-5","2/4-K-5","EKOFISK","018","DEVELOPMENT","Phillips Petroleum Company Norway","NO","EKOFISK K","EKOFISK K",1988-10-12,1988-11-28,"WATER","PLUGGED",173,"INJECTION",71.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1345","http://www.npd.no/FactMapSearch?NPDID_wellbore=1345","NO","POINT(3.206336 56.565531)"
1346,"25/5-2","25/5-2","FRØY","102","EXPLORATION","Elf Petroleum Norge AS","NO","WEST VANGUARD",NULL,1989-04-18,1989-07-04,"OIL","P&A",5,"APPRAISAL",117.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1346","http://www.npd.no/FactMapSearch?NPDID_wellbore=1346","NO","POINT(2.535717 59.703689)"
1347,"30/3-A-6","30/3-A-6","VESLEFRIKK","052","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","DEEPSEA BERGEN","VESLEFRIKK A",1988-11-27,1989-01-30,"NOT AVAILABLE","PLUGGED",71,"PRODUCTION",175.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1347","http://www.npd.no/FactMapSearch?NPDID_wellbore=1347","NO","POINT(2.897911 60.782697)"
1348,"2/8-A-18","2/8-A-18 B","VALHALL","006","DEVELOPMENT","Amoco Norway Oil Company","NO","VALHALL","VALHALL DP",1989-02-15,1989-03-24,"OIL","PRODUCING",50,"PRODUCTION",69.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1348","http://www.npd.no/FactMapSearch?NPDID_wellbore=1348","NO","POINT(3.395614 56.278092)"
1349,"34/10-A-16","34/10-A-16 A","GULLFAKS","050","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","GULLFAKS A","GULLFAKS A",1989-10-19,1989-11-13,"OIL","PRODUCING",50,"PRODUCTION",134.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1349","http://www.npd.no/FactMapSearch?NPDID_wellbore=1349","NO","POINT(2.189339 61.176414)"
1350,"7125/1-1","7125/1-1",NULL,"135","EXPLORATION","Saga Petroleum ASA","NO","ROSS RIG",NULL,1988-11-30,1988-12-30,"OIL/GAS","P&A",13,"WILDCAT",252.200000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1350","http://www.npd.no/FactMapSearch?NPDID_wellbore=1350","YES","POINT(25.187628 71.890072)"
1351,"2/8-12","2/8-12 S",NULL,"006","EXPLORATION","Amoco Norway Oil Company","NO","DYVI STENA",NULL,1988-11-07,1989-04-27,"SHOWS","P&A",12,"WILDCAT",68.700000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1351","http://www.npd.no/FactMapSearch?NPDID_wellbore=1351","NO","POINT(3.437611 56.396889)"
1352,"34/10-A-19","34/10-A-19","GULLFAKS","050","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","GULLFAKS A","GULLFAKS A",1988-11-04,1988-12-20,"NOT AVAILABLE","PLUGGED",71,"PRODUCTION",134.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1352","http://www.npd.no/FactMapSearch?NPDID_wellbore=1352","NO","POINT(2.189719 61.176081)"
1353,"2/4-K-7","2/4-K-7","EKOFISK","018","DEVELOPMENT","Phillips Petroleum Company Norway","NO","EKOFISK K","EKOFISK K",1990-09-23,1991-04-20,"WATER","INJECTING",173,"INJECTION",71.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1353","http://www.npd.no/FactMapSearch?NPDID_wellbore=1353","NO","POINT(3.206239 56.565511)"
1354,"7/12-A-8","7/12-A-8","ULA","019","DEVELOPMENT","BP Norway Limited  U.A.","NO","ULA DP","ULA PP",1989-02-09,1989-04-02,"NOT AVAILABLE","PLUGGED",72,"INJECTION",69.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1354","http://www.npd.no/FactMapSearch?NPDID_wellbore=1354","NO","POINT(2.847381 57.111489)"
1355,"25/2-12","25/2-12 A","LILLE-FRIGG","026","EXPLORATION","Elf Petroleum Norge AS","NO","WEST VANGUARD",NULL,1988-11-12,1989-04-06,"GAS/CONDENSATE","P&A",17,"APPRAISAL",115.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1355","http://www.npd.no/FactMapSearch?NPDID_wellbore=1355","NO","POINT(2.394661 59.963428)"
1356,"35/11-3","35/11-3 S",NULL,"090","EXPLORATION","Mobil Exploration Norway INC","NO","DYVI STENA",NULL,1989-06-27,1989-09-09,"OIL SHOWS","P&A",12,"WILDCAT",358.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1356","http://www.npd.no/FactMapSearch?NPDID_wellbore=1356","NO","POINT(3.338464 61.086733)"
1357,"2/4-C-6","2/4-C-6 A","EKOFISK","018","DEVELOPMENT","Phillips Petroleum Company Norway","NO","EKOFISK C","EKOFISK C",1988-12-28,1989-02-11,"OIL","PLUGGED",50,"PRODUCTION",73.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1357","http://www.npd.no/FactMapSearch?NPDID_wellbore=1357","NO","POINT(3.21545 56.547989)"
1358,"33/12-7","33/12-7",NULL,"152","EXPLORATION","Den norske stats oljeselskap a.s","NO","DEEPSEA BERGEN",NULL,1989-02-22,1989-04-27,"DRY","P&A",1,"WILDCAT",140.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1358","http://www.npd.no/FactMapSearch?NPDID_wellbore=1358","NO","POINT(1.909028 61.126589)"
1522,"33/9-U-1","33/9-U-1",NULL,NULL,"SHALLOW","Den norske stats oljeselskap a.s","NO",NULL,NULL,9999-12-31,9999-12-31,NULL,NULL,0,NULL,0.000000,"http://factpages.npd.no/FactPages/default.aspx?nav1=wellbore&nav2=PageView|Shallow&nav3=1522",NULL,"NO","POINT(1.929322 61.443628)"
1359,"2/7-A-2","2/7-A-2 A","ELDFISK","018","DEVELOPMENT","Phillips Petroleum Company Norway","NO","ELDFISK A","ELDFISK A",1989-04-04,1989-06-01,"OIL","PLUGGED",50,"PRODUCTION",71.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1359","http://www.npd.no/FactMapSearch?NPDID_wellbore=1359","NO","POINT(3.266081 56.37675)"
1360,"6407/7-4","6407/7-4","NJORD","107","EXPLORATION","Norsk Hydro Produksjon AS","NO","POLAR PIONEER",NULL,1989-01-13,1989-03-28,"OIL","P&A",5,"APPRAISAL",329.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1360","http://www.npd.no/FactMapSearch?NPDID_wellbore=1360","NO","POINT(7.223844 64.262064)"
1361,"2/4-K-10","2/4-K-10","EKOFISK","018","DEVELOPMENT","Phillips Petroleum Company Norway","NO","EKOFISK K","EKOFISK K",1988-12-11,1989-01-18,"NOT AVAILABLE","PLUGGED",72,"INJECTION",71.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1361","http://www.npd.no/FactMapSearch?NPDID_wellbore=1361","NO","POINT(3.206111 56.565481)"
1362,"30/6-C-10","30/6-C-10","OSEBERG","053","DEVELOPMENT","Norsk Hydro Produksjon AS","NO","TRANSOCEAN 8","OSEBERG C",1988-12-27,1989-02-22,"OIL","PLUGGED",50,"PRODUCTION",108.600000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1362","http://www.npd.no/FactMapSearch?NPDID_wellbore=1362","NO","POINT(2.775939 60.608192)"
1363,"34/10-A-20","34/10-A-20","GULLFAKS","050","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","GULLFAKS A","GULLFAKS A",1988-12-09,1989-03-09,"WATER","PLUGGED",173,"INJECTION",134.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1363","http://www.npd.no/FactMapSearch?NPDID_wellbore=1363","NO","POINT(2.189364 61.176344)"
1364,"34/10-B-6","34/10-B-6","GULLFAKS","050","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","GULLFAKS B","GULLFAKS B",1989-02-05,1989-03-17,"OIL","PRODUCING",50,"PRODUCTION",133.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1364","http://www.npd.no/FactMapSearch?NPDID_wellbore=1364","NO","POINT(2.201775 61.202742)"
1365,"34/10-33","34/10-33 A","GULLFAKS SØR","050","EXPLORATION","Den norske stats oljeselskap a.s","NO","WEST DELTA",NULL,1988-12-15,1989-02-03,"OIL/GAS","P&A",13,"APPRAISAL",134.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1365","http://www.npd.no/FactMapSearch?NPDID_wellbore=1365","NO","POINT(2.215861 61.126233)"
1366,"7120/1-2","7120/1-2",NULL,"108","EXPLORATION","A/S Norske Shell","NO","ROSS RIG",NULL,1989-01-01,1989-03-28,"OIL","P&A",5,"WILDCAT",304.500000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1366","http://www.npd.no/FactMapSearch?NPDID_wellbore=1366","YES","POINT(20.278606 71.7914)"
1367,"2/7-19","2/7-19",NULL,"018","EXPLORATION","Phillips Petroleum Company Norway","NO","BORGSTEN DOLPHIN",NULL,1980-09-02,1981-02-02,"OIL","SUSP.REENTERED LATER",5,"WILDCAT",73.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1367","http://www.npd.no/FactMapSearch?NPDID_wellbore=1367","YES","POINT(3.103389 56.338639)"
1368,"2/1-A-2","2/1-A-2","GYDA","019 B","DEVELOPMENT","BP Norway Limited  U.A.","NO","VILDKAT EXPLORER","GYDA",1989-02-21,1990-08-29,"OIL","PLUGGED",50,"PRODUCTION",66.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1368","http://www.npd.no/FactMapSearch?NPDID_wellbore=1368","NO","POINT(3.085258 56.904892)"
1369,"2/8-A-14","2/8-A-14 A","VALHALL","006","DEVELOPMENT","Amoco Norway Oil Company","NO","VALHALL","VALHALL DP",1989-01-15,1989-02-15,"OIL","PLUGGED",50,"PRODUCTION",69.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1369","http://www.npd.no/FactMapSearch?NPDID_wellbore=1369","NO","POINT(3.395369 56.278033)"
1370,"34/10-A-21","34/10-A-21","GULLFAKS","050","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","GULLFAKS A","GULLFAKS A",1989-01-15,1989-03-13,"OIL","PLUGGED",50,"PRODUCTION",134.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1370","http://www.npd.no/FactMapSearch?NPDID_wellbore=1370","NO","POINT(2.189261 61.176342)"
1371,"2/4-15","2/4-15 S",NULL,"146","EXPLORATION","Saga Petroleum ASA","NO","TREASURE SAGA",NULL,1989-01-31,1990-03-16,"DRY","SUSP.REENTERED LATER",1,"WILDCAT",68.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1371","http://www.npd.no/FactMapSearch?NPDID_wellbore=1371","NO","POINT(3.144108 56.674236)"
1372,"2/4-B-6","2/4-B-6 A","EKOFISK","018","DEVELOPMENT","Phillips Petroleum Company Norway","NO","EKOFISK B","EKOFISK B",1989-01-29,1989-03-12,"OIL","PRODUCING",50,"PRODUCTION",71.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1372","http://www.npd.no/FactMapSearch?NPDID_wellbore=1372","NO","POINT(3.203731 56.565181)"
1373,"2/4-K-29","2/4-K-29","EKOFISK","018","DEVELOPMENT","Phillips Petroleum Company Norway","NO","EKOFISK K","EKOFISK K",1989-01-19,1989-08-31,"WATER","PLUGGED",173,"INJECTION",71.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1373","http://www.npd.no/FactMapSearch?NPDID_wellbore=1373","NO","POINT(3.206119 56.565547)"
1374,"30/6-C-12","30/6-C-12","OSEBERG","053","DEVELOPMENT","Norsk Hydro Produksjon AS","NO","TRANSOCEAN 8","OSEBERG C",1989-02-22,1989-08-14,"NOT AVAILABLE","PLUGGED",71,"PRODUCTION",108.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1374","http://www.npd.no/FactMapSearch?NPDID_wellbore=1374","NO","POINT(2.776 60.608172)"
1375,"35/9-1","35/9-1","GJØA","153","EXPLORATION","Norsk Hydro Produksjon AS","NO","POLAR PIONEER",NULL,1989-04-01,1989-05-07,"OIL/GAS","SUSP.REENTERED LATER",13,"WILDCAT",361.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1375","http://www.npd.no/FactMapSearch?NPDID_wellbore=1375","YES","POINT(3.984367 61.385542)"
1376,"2/4-A-4","2/4-A-4 A","EKOFISK","018","DEVELOPMENT","Phillips Petroleum Company Norway","NO","EKOFISK A","EKOFISK A",1989-02-11,1989-04-04,"OIL","CLOSED",50,"PRODUCTION",70.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1376","http://www.npd.no/FactMapSearch?NPDID_wellbore=1376","NO","POINT(3.222942 56.520833)"
1377,"2/4-K-19","2/4-K-19","EKOFISK","018","DEVELOPMENT","Phillips Petroleum Company Norway","NO","EKOFISK K","EKOFISK K",1989-02-15,1989-07-11,"WATER","PLUGGED",173,"INJECTION",71.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1377","http://www.npd.no/FactMapSearch?NPDID_wellbore=1377","NO","POINT(3.206106 56.565511)"
1378,"2/4-C-19","2/4-C-19","EKOFISK","018","DEVELOPMENT","Phillips Petroleum Company Norway","NO","EKOFISK C","EKOFISK C",1989-11-18,1990-03-14,"OIL","PRODUCING",50,"PRODUCTION",73.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1378","http://www.npd.no/FactMapSearch?NPDID_wellbore=1378","NO","POINT(3.2156 56.548031)"
1379,"34/10-A-22","34/10-A-22","GULLFAKS","050","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","GULLFAKS A","GULLFAKS A",1989-02-27,1989-04-06,"GAS","INJECTING",91,"INJECTION",134.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1379","http://www.npd.no/FactMapSearch?NPDID_wellbore=1379","NO","POINT(2.189767 61.176042)"
1380,"2/7-B-1","2/7-B-1 A","ELDFISK","018","DEVELOPMENT","Phillips Petroleum Company Norway","NO","ELDFISK B","ELDFISK B",1989-02-28,1989-03-29,"OIL","PLUGGED",50,"PRODUCTION",71.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1380","http://www.npd.no/FactMapSearch?NPDID_wellbore=1380","NO","POINT(3.218456 56.419161)"
1381,"2/8-A-22","2/8-A-22","VALHALL","006","DEVELOPMENT","Amoco Norway Oil Company","NO","VALHALL","VALHALL DP",1989-04-09,1989-05-17,"NOT AVAILABLE","PLUGGED",71,"PRODUCTION",69.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1381","http://www.npd.no/FactMapSearch?NPDID_wellbore=1381","NO","POINT(3.395425 56.278)"
1382,"1/2-1","1/2-1","BLANE","143","EXPLORATION","PHILLIPS PETROLEUM COMPANY NORWAY","NO","ROSS ISLE",NULL,1989-03-20,1989-06-04,"OIL","P&A",5,"WILDCAT",72.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1382","http://www.npd.no/FactMapSearch?NPDID_wellbore=1382","YES","POINT(2.476583 56.887519)"
1383,"2/8-13","2/8-13",NULL,"006","EXPLORATION","Amoco Norway Oil Company","NO","DYVI STENA",NULL,1989-04-29,1989-06-22,"SHOWS","P&A",12,"WILDCAT",68.700000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1383","http://www.npd.no/FactMapSearch?NPDID_wellbore=1383","NO","POINT(3.399328 56.389347)"
1384,"34/10-33","34/10-33 C","GULLFAKS SØR","050","EXPLORATION","Den norske stats oljeselskap a.s","NO","DEEPSEA BERGEN",NULL,1989-07-10,1989-08-01,"OIL/GAS","RE-CLASS TO TEST",13,"APPRAISAL",134.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1384","http://www.npd.no/FactMapSearch?NPDID_wellbore=1384","NO","POINT(2.215861 61.126233)"
1385,"2/1-A-1","2/1-A-1","GYDA","019 B","DEVELOPMENT","BP Norway Limited  U.A.","NO","VILDKAT EXPLORER","GYDA",1989-05-08,1990-10-13,"OIL","PRODUCING",50,"PRODUCTION",66.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1385","http://www.npd.no/FactMapSearch?NPDID_wellbore=1385","NO","POINT(3.085289 56.904875)"
1386,"34/10-A-23","34/10-A-23","GULLFAKS","050","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","GULLFAKS A","GULLFAKS A",1989-03-31,1989-06-16,"OIL","PRODUCING",50,"PRODUCTION",134.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1386","http://www.npd.no/FactMapSearch?NPDID_wellbore=1386","NO","POINT(2.1894 61.176411)"
1387,"7/12-A-13","7/12-A-13","ULA","019","DEVELOPMENT","BP Norway Limited  U.A.","NO","ULA DP","ULA PP",1989-04-08,1989-07-02,"NOT AVAILABLE","PLUGGED",72,"INJECTION",69.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1387","http://www.npd.no/FactMapSearch?NPDID_wellbore=1387","NO","POINT(2.847317 57.111503)"
1388,"33/9-C-36","33/9-C-36","STATFJORD","037","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","STATFJORD C","STATFJORD C",1989-04-20,1989-07-07,"OIL","PRODUCING",50,"PRODUCTION",146.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1388","http://www.npd.no/FactMapSearch?NPDID_wellbore=1388","NO","POINT(1.902542 61.296581)"
1389,"30/9-B-3","30/9-B-3","OSEBERG","079","DEVELOPMENT","Norsk Hydro Produksjon AS","NO","OSEBERG B","OSEBERG B",1989-05-23,1989-07-09,"GAS","INJECTING",91,"INJECTION",109.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1389","http://www.npd.no/FactMapSearch?NPDID_wellbore=1389","NO","POINT(2.82845 60.493372)"
1390,"2/4-K-17","2/4-K-17","EKOFISK","018","DEVELOPMENT","Phillips Petroleum Company Norway","NO","EKOFISK K","EKOFISK K",1989-03-22,1989-08-09,"WATER","INJECTING",173,"INJECTION",71.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1390","http://www.npd.no/FactMapSearch?NPDID_wellbore=1390","NO","POINT(3.206231 56.565531)"
1391,"6608/10-1","6608/10-1",NULL,"128","EXPLORATION","Den norske stats oljeselskap a.s","NO","ROSS RIG",NULL,1989-04-15,1989-05-29,"DRY","P&A",1,"WILDCAT",375.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1391","http://www.npd.no/FactMapSearch?NPDID_wellbore=1391","NO","POINT(8.166867 66.115811)"
1392,"34/10-B-8","34/10-B-8","GULLFAKS","050","DEVELOPMENT","Den norske stats oljeselskap a.s","NO","GULLFAKS B","GULLFAKS B",1989-04-17,1989-05-17,"WATER","INJECTING",173,"INJECTION",144.500000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1392","http://www.npd.no/FactMapSearch?NPDID_wellbore=1392","NO","POINT(2.201433 61.203111)"
1393,"2/4-E-14","2/4-E-14 A","TOR","018","DEVELOPMENT","Phillips Petroleum Company Norway","NO","TOR","TOR",1989-04-29,1989-06-06,"OIL","PRODUCING",50,"PRODUCTION",67.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=1393","http://www.npd.no/FactMapSearch?NPDID_wellbore=1393","NO","POINT(3.327036 56.642072)"
1394,"2/7-21","2/7-21 S","EMBLA","018","EXPLORATION","Phillips Petroleum Company Norway","NO","ROSS ISLE",NULL,1989-06-21,1990-01-09,"OIL","SUSP.REENTERED LATER",5,"APPRAISAL",71.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1394","http://www.npd.no/FactMapSearch?NPDID_wellbore=1394","NO","POINT(3.248303 56.333236)"
1395,"25/1-7","25/1-7 R3","FRIGG","024","EXPLORATION","Elf Petroleum Norge AS","NO","WEST VANGUARD",NULL,1989-04-15,1989-04-16,"GAS","SUSP.REENTERED LATER",9,"APPRAISAL",101.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1395","http://www.npd.no/FactMapSearch?NPDID_wellbore=1395","NO","POINT(2.081203 59.918967)"
1396,"25/1-8","25/1-8 SR3","FRIGG","024","EXPLORATION","Elf Petroleum Norge AS","NO","WEST VANGUARD",NULL,1989-04-01,1989-04-06,"GAS","SUSP.REENTERED LATER",9,"APPRAISAL",102.000000,"http://factpages.npd.no/FactPages/Default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1396","http://www.npd.no/FactMapSearch?NPDID_wellbore=1396","NO","POINT(2.102719 59.900911)"
1397,"13/1-U-1","13/1-U-1",NULL,NULL,"SHALLOW","IKU PETROLEUMSFORSKNING SINTEF GRUPPEN","NO",NULL,NULL,1989-05-12,1989-05-21,NULL,"P&A",0,NULL,525.000000,"http://factpages.npd.no/FactPages/default.aspx?nav1=wellbore&nav2=PageView|Shallow&nav3=1397",NULL,"NO","POINT(8.203689 57.851042)"
1398,"13/1-U-2","13/1-U-2",NULL,NULL,"SHALLOW","IKU PETROLEUMSFORSKNING SINTEF GRUPPEN","NO",NULL,NULL,1989-05-21,1989-05-27,NULL,"P&A",0,NULL,505.000000,"http://factpages.npd.no/FactPages/default.aspx?nav1=wellbore&nav2=PageView|Shallow&nav3=1398",NULL,"NO","POINT(8.203881 57.811883)"
